Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
710	-35714.5	-36185	470.468	0.06535872	0.0520657	0.0543174	0.0520113	0.0532227	0.0509603	0.052039	0.0521541	0.052897	0.0523894	0.0533018	0.0536171	0.053053	0.0509217	0.05321	0.0518059	0.0546706	0.0527042	0.0531508	0.0514275	0.0544862	0.0516389	0.0519399	0.0525465	0.0508461	0.0537075	0.0552304	0.0534423	0.0525989	0.0525801	0.051169	0.0527235	0.0543879	0.0527709	0.0497567	0.0533404	0.0505421	0.0536596	0.0533576	0.0518273	0.050181	0.0529741	0.0536773	0.052458	0.0514392	0.052049	0.0520873	0.0528961	0.050726	0.0514089	0.0527827	0.0541881	0.0523389	0.0520521	0.0545392	0.0524649	0.05192	0.0538061	0.0533148	0.0510461	0.0519839	0.051054	0.051861	0.0533001	0.0528263	0.0500492	0.0530239	0.0534927	0.0533965	0.0515887	0.0536063	0.0515256	0.053217	0.0492966	0.0512386	0.0534631	0.0512562	0.0540814	0.0515855	0.0505807	0.0510475	0.0515805	0.0521933	0.0511952	0.0507243	0.0531749	0.0529904	0.0520962	0.0514281	0.0508486	0.0537507	0.0541366	0.0531137	0.052777	0.0508945	0.0532168	0.0545086	0.0529634	0.0530892	0.0529866	0.0537055	0.0527399	0.0522475	0.0533073	0.0514745	0.0536418	0.0543149	0.0527717	0.0521368	0.0520406	0.0519279	0.0542055	0.0506796	0.0536897	0.0525694	0.0517208	0.0516798	0.0539525	0.0533317	0.0528256	0.02235001	0.6580408	0.04300871	0.0925885	0.229362	0.297531	0.0305597	0.272709	0.0772496	0.05249519	0.272422	0.199852	0.2402	0.287526	1.500232	0.3419592	0.05263553	-2.944631	0.02310559	0.0005338681
720	-35710.6	-36175.9	465.352	0.6102826	0.0525431	0.0526213	0.0540418	0.0515601	0.0510565	0.0522948	0.0520426	0.0517753	0.0538216	0.0524577	0.0528898	0.0545135	0.0523844	0.0524175	0.050637	0.054951	0.0521077	0.0520418	0.0513175	0.053202	0.0512308	0.0523613	0.0528376	0.0507373	0.0534562	0.049996	0.0543019	0.0525408	0.0528222	0.0552722	0.0526107	0.0524536	0.0511921	0.0552814	0.0515219	0.0537042	0.0527023	0.0540926	0.0536502	0.0516049	0.0528608	0.0535625	0.0538645	0.0513292	0.0526388	0.0519758	0.0519566	0.0501429	0.0536648	0.0514058	0.0540722	0.0505363	0.0534978	0.0509454	0.0534253	0.0536906	0.0535671	0.0527682	0.0528413	0.0516151	0.05352	0.0525354	0.0541309	0.0554717	0.052194	0.0529105	0.0526692	0.0523166	0.0515677	0.052121	0.0552617	0.0531032	0.0533308	0.0543423	0.0540922	0.0536355	0.0539657	0.0546942	0.0554423	0.0539102	0.051168	0.0534422	0.0517818	0.053084	0.0534985	0.052366	0.0522326	0.051933	0.0517813	0.0538403	0.0540208	0.0519448	0.0526038	0.0526667	0.053103	0.0527447	0.0528501	0.0526536	0.0528733	0.0528135	0.0519287	0.0520633	0.0513515	0.0502999	0.0536747	0.0541988	0.0537045	0.0520253	0.0515922	0.0532406	0.0533854	0.0535552	0.0539852	0.053435	0.0545055	0.0527799	0.0533981	0.0547789	0.0501256	0.369082	0.3952277	0.2412006	0.0934172	0.238077	0.299812	0.0285774	0.258507	0.0816098	0.05280717	0.268877	0.204514	0.239357	0.287253	1.500232	0.6047723	0.05268903	-2.943615	0.02310389	0.0005337898
730	-35698.1	-36179	480.899	0.1001003	0.0526738	0.0548506	0.0546605	0.0510634	0.052799	0.0527214	0.0538888	0.0517033	0.0536889	0.0539406	0.052044	0.0517349	0.0522571	0.0540509	0.0531449	0.0520358	0.0528769	0.052995	0.0544463	0.053202	0.0528441	0.0523613	0.0523865	0.0515569	0.0535624	0.0533815	0.0534035	0.0534753	0.05522	0.0534633	0.052866	0.0523254	0.0533474	0.0544386	0.0534841	0.0540663	0.0546627	0.0513817	0.0518247	0.0518094	0.0528608	0.0533694	0.0506675	0.0524808	0.0526388	0.0520754	0.0519566	0.0527039	0.0522497	0.0529246	0.0491732	0.0514248	0.0519319	0.0524705	0.0521965	0.0525504	0.0542427	0.0515862	0.0528413	0.0516134	0.0541401	0.0520635	0.0536972	0.0535793	0.0521231	0.0531002	0.0526692	0.0529407	0.0533824	0.0499581	0.0524717	0.051807	0.0518322	0.0516769	0.0514035	0.0531695	0.0518988	0.0536739	0.0515725	0.0536808	0.0540951	0.0534422	0.053791	0.0535762	0.0538057	0.0539534	0.0522326	0.0518032	0.0518766	0.0523411	0.0503469	0.0535483	0.0528166	0.0537195	0.0528167	0.0527447	0.0531266	0.0515233	0.0539601	0.0528135	0.0536586	0.0520866	0.0542162	0.0503726	0.0546604	0.0518721	0.0522754	0.0522599	0.0521646	0.0541952	0.0528809	0.0535552	0.0531455	0.0544469	0.0522854	0.0527799	0.0514932	0.053067	0.051038	0.04422916	0.5581516	0.05587115	0.0942149	0.239627	0.292214	0.0349931	0.265804	0.073147	0.05275819	0.270351	0.196326	0.233806	0.299516	1.500232	0.4418484	0.05279154	-2.941597	0.01964989	0.000386118
740	-35715.9	-36180.6	464.713	0.4587036	0.0523541	0.0532538	0.0530495	0.0558208	0.0560319	0.0493907	0.0520338	0.0519919	0.0537146	0.0539664	0.0509254	0.0513345	0.0510287	0.0513105	0.0516158	0.0512154	0.0509698	0.0536808	0.0510326	0.0535691	0.0540331	0.0532847	0.0543799	0.0516675	0.0530369	0.0535508	0.052827	0.052255	0.0527687	0.0534889	0.0517773	0.0526094	0.0533729	0.0544274	0.0535096	0.050851	0.0549228	0.0524196	0.0512384	0.0518341	0.052886	0.0524515	0.0544138	0.0509514	0.0514922	0.0521841	0.0515542	0.0527291	0.0534198	0.0518861	0.0507086	0.0529071	0.0519567	0.0524956	0.0528981	0.0525285	0.0543322	0.0541679	0.0536814	0.0512496	0.054484	0.0511403	0.0559231	0.0521478	0.0526205	0.0524048	0.05135	0.0512121	0.0516337	0.0519242	0.0529001	0.0532093	0.0530719	0.0520472	0.0537498	0.0509644	0.0522308	0.0536995	0.0529972	0.0537501	0.051637	0.0531368	0.0523477	0.0534208	0.052883	0.0539792	0.0533822	0.051828	0.0533467	0.0523661	0.0535927	0.0514629	0.0536241	0.0545016	0.0523442	0.053176	0.0544881	0.0528358	0.0528375	0.0526272	0.0527297	0.0524916	0.0538503	0.0545039	0.0533607	0.0521159	0.0523004	0.0538573	0.051345	0.0529639	0.0544916	0.0542527	0.0514055	0.0519488	0.0505966	0.0534405	0.0518068	0.0520982	0.0515944	0.2190051	0.5225564	0.2396985	0.0933451	0.243012	0.292173	0.0368731	0.264337	0.070261	0.0527048	0.268501	0.197642	0.233444	0.300412	1.500232	0.4774436	0.05252271	-2.946799	0.02407082	0.0005794046
750	-35735.5	-36196	460.429	0.1003519	0.0523843	0.0531738	0.0545352	0.051359	0.0521813	0.0497021	0.0519222	0.0526186	0.0517106	0.0520548	0.0533795	0.0533561	0.0510283	0.0518403	0.0537208	0.054642	0.0553103	0.0518302	0.0526831	0.0544676	0.0540642	0.0533154	0.052274	0.0528867	0.0513634	0.053459	0.0520927	0.0530381	0.0535689	0.0535196	0.0523146	0.0531179	0.0542283	0.0543095	0.0523687	0.0558724	0.0546398	0.0518063	0.0529908	0.0554019	0.0532991	0.0524341	0.0529442	0.0519623	0.0506415	0.0528542	0.0539827	0.0537374	0.051932	0.0529987	0.0515459	0.0528001	0.0530466	0.0509648	0.0529286	0.0525587	0.0536438	0.0531025	0.0538776	0.0549938	0.0527033	0.0523528	0.0546413	0.0522004	0.0525904	0.0529758	0.0543179	0.0523978	0.0528758	0.0519542	0.0542655	0.0553811	0.0531024	0.0523411	0.0528388	0.0489854	0.0536758	0.0536009	0.0546643	0.0527319	0.0545103	0.0532503	0.0542547	0.0534515	0.0529135	0.0529297	0.053413	0.0543114	0.0539756	0.0523963	0.0528994	0.052402	0.0537325	0.0507397	0.0514065	0.0500933	0.0544085	0.0528662	0.053288	0.0525662	0.0534241	0.0517533	0.0513363	0.0546169	0.0499361	0.0521459	0.0538976	0.0520542	0.0524905	0.0503065	0.0523044	0.0514466	0.0535423	0.0528718	0.0517594	0.0561368	0.0516817	0.0532391	0.0534676	0.03510331	0.6501979	0.06524859	0.0949499	0.225169	0.291925	0.0369547	0.270971	0.0800305	0.05290418	0.276004	0.20026	0.236471	0.287265	1.500232	0.3498021	0.0530407	-2.937037	0.02610764	0.0006816088
760	-35709.2	-36189.7	480.473	0.008285773	0.0543311	0.0518167	0.0516697	0.0538383	0.0529865	0.0538191	0.0519222	0.0530182	0.0519279	0.0521902	0.0533064	0.0533561	0.0547036	0.0518331	0.0540126	0.053193	0.0500848	0.0518302	0.0541391	0.0530268	0.0511579	0.0521518	0.0547827	0.0517973	0.0526781	0.053459	0.0517244	0.0543857	0.0535689	0.0535196	0.0519036	0.0525573	0.0529887	0.0526928	0.0560659	0.0530764	0.0539682	0.0513808	0.0529908	0.0536626	0.0524644	0.051306	0.0536504	0.053294	0.0545725	0.0528139	0.0544468	0.0518646	0.0526028	0.0517663	0.0514663	0.0528001	0.0528042	0.0529326	0.0519776	0.053323	0.0533898	0.0554467	0.0528019	0.0544729	0.0509733	0.0518801	0.0546413	0.0512796	0.0525904	0.0519902	0.0524252	0.0523978	0.0528758	0.0528637	0.0542655	0.0517306	0.0531024	0.051679	0.0522232	0.053184	0.0536758	0.052416	0.0538246	0.0523062	0.0535361	0.0538735	0.0542547	0.0512096	0.0529135	0.0552275	0.0523415	0.0534135	0.0539756	0.0542227	0.0538239	0.052402	0.0517944	0.0524496	0.0521333	0.054329	0.053748	0.0524849	0.0526338	0.0525662	0.0518173	0.0531088	0.0533941	0.0521149	0.0521934	0.051593	0.0538976	0.0520525	0.0542313	0.0535464	0.0506737	0.0522947	0.0535423	0.053088	0.0517594	0.0514489	0.054187	0.0534338	0.0527902	0.006046653	0.2702367	0.00223912	0.0850478	0.227644	0.310974	0.0287729	0.264796	0.0827656	0.0528953	0.271897	0.20412	0.230244	0.293738	1.500232	0.7297633	0.05312008	-2.935411	0.02054341	0.0004220317
770	-35719.5	-36195	475.435	0.02990992	0.0520532	0.0527352	0.0514018	0.054242	0.0546558	0.0543235	0.0549011	0.0527242	0.0523173	0.0519358	0.0551286	0.0531823	0.0542072	0.0522217	0.0528584	0.0525793	0.0531911	0.0549277	0.0536863	0.0534244	0.0524531	0.0518728	0.0548146	0.0527088	0.0551869	0.0538598	0.0527865	0.0547934	0.0556181	0.0525367	0.0522927	0.0560421	0.053386	0.0535007	0.0532002	0.0534744	0.0535719	0.0517875	0.0532022	0.0531038	0.0528578	0.0514607	0.0520488	0.0531208	0.055953	0.0529328	0.054855	0.0539031	0.0529972	0.0514308	0.0526225	0.0518492	0.0520872	0.0537784	0.0536243	0.052572	0.0537901	0.0529815	0.0531978	0.055049	0.0536039	0.0520945	0.0522568	0.0523893	0.0510968	0.0537024	0.0525964	0.0519425	0.0535249	0.0533423	0.052557	0.0521185	0.0535006	0.054395	0.0530047	0.0518729	0.0524219	0.0534094	0.0542281	0.0531707	0.0537412	0.0548338	0.0533756	0.0527775	0.0533102	0.0512517	0.0536733	0.0539788	0.0549203	0.0515919	0.0546849	0.0530002	0.0536356	0.0533222	0.0544994	0.0517387	0.0552946	0.0547488	0.0523415	0.0531788	0.0547305	0.0535069	0.0552076	0.0534422	0.0525116	0.0547714	0.0539089	0.0526154	0.05515	0.0528809	0.0561218	0.0525425	0.0544032	0.053486	0.0521045	0.0523018	0.0528794	0.055696	0.0529127	0.008586481	0.712922	0.02132344	0.0893836	0.238107	0.286835	0.0289694	0.270212	0.086493	0.05334707	0.275074	0.200678	0.235161	0.289087	1.500232	0.287078	0.05327252	-2.932546	0.02057069	0.0004231534
780	-35733.6	-36192.6	459.029	0.7238969	0.0520101	0.0509937	0.0517892	0.054586	0.0543833	0.0526144	0.0539264	0.0521542	0.0535243	0.0517239	0.0555791	0.0531383	0.0516646	0.0528478	0.0502265	0.0540921	0.0529567	0.0529974	0.0536496	0.0533801	0.0522826	0.0531359	0.0531459	0.0544243	0.0552797	0.0506296	0.0513188	0.0548151	0.0541194	0.0536621	0.0522494	0.0541763	0.0536261	0.0533176	0.0531561	0.0548653	0.0527617	0.0531238	0.0531581	0.0528123	0.0507741	0.0547487	0.0547103	0.0541987	0.0549568	0.0545116	0.0539206	0.0530317	0.0554491	0.0526457	0.0546121	0.0535525	0.0544837	0.0544486	0.0540034	0.0523201	0.0542862	0.0529376	0.0539441	0.0550034	0.0541564	0.0520513	0.0539189	0.0525516	0.0535724	0.0529104	0.0535877	0.0533766	0.0555024	0.0530296	0.0536422	0.0520753	0.0534562	0.0520425	0.0538002	0.0528165	0.0557989	0.0535649	0.0541832	0.0531266	0.0553352	0.0553134	0.0548522	0.0512245	0.0562729	0.0509804	0.0525794	0.0544427	0.0549886	0.0549061	0.0546396	0.0529936	0.0535911	0.053278	0.0544542	0.0550026	0.0538726	0.0542359	0.0537217	0.054966	0.0534199	0.0539265	0.0555777	0.0525649	0.0524681	0.0524675	0.0550267	0.0552221	0.0562697	0.0528371	0.0570522	0.0524989	0.0545964	0.0521788	0.0532703	0.0538422	0.0525273	0.0514539	0.052871	0.6638056	0.08301087	0.06009131	0.0877428	0.236053	0.298244	0.0307137	0.268205	0.0790412	0.05356069	0.272362	0.194894	0.241623	0.291121	1.500232	0.9169891	0.05338485	-2.930513	0.023877	0.0005701113
790	-35729.8	-36193.5	463.692	0.06105771	0.0547857	0.0559546	0.0518698	0.0541237	0.0527973	0.0557965	0.0540173	0.0533989	0.0531455	0.0517026	0.0532215	0.0534813	0.0511241	0.0529368	0.0524627	0.053851	0.0528404	0.0526389	0.0536783	0.0538782	0.0523707	0.0525698	0.052243	0.0521447	0.0527689	0.0525727	0.0514053	0.0547027	0.0527908	0.0538914	0.0521612	0.0554125	0.0539727	0.0532872	0.0530456	0.0556921	0.0526405	0.0532133	0.0527025	0.0529013	0.0535077	0.0544958	0.0521952	0.0541868	0.0530669	0.0537447	0.0553063	0.053121	0.0519485	0.0542348	0.0524119	0.0552474	0.0552649	0.0527452	0.0526325	0.0544902	0.0514098	0.0538232	0.0538431	0.0527493	0.0526474	0.0537681	0.0530413	0.0526401	0.0529662	0.0513088	0.052411	0.0525842	0.0528195	0.0539357	0.0552447	0.0533334	0.0537679	0.0529378	0.051711	0.0548928	0.0557942	0.050875	0.0542745	0.0520522	0.0566035	0.0524637	0.0550577	0.0541317	0.0527565	0.0544847	0.0521725	0.0547409	0.0522642	0.0515265	0.0525685	0.0548449	0.0529969	0.0518176	0.054546	0.0550952	0.0539634	0.0529517	0.0550106	0.0536324	0.0519653	0.0528621	0.0556713	0.0536391	0.0525565	0.0547969	0.0528709	0.0567658	0.055008	0.0558469	0.0522912	0.0545156	0.054133	0.0548322	0.0549989	0.0527851	0.0515372	0.0543242	0.0529601	0.04177205	0.3158596	0.01928566	0.0860215	0.231422	0.292393	0.0311169	0.278668	0.0803789	0.05345895	0.280567	0.198494	0.226983	0.293957	1.500232	0.6841404	0.05338285	-2.930556	0.0241009	0.0005808536
800	-35715.2	-36190.8	475.579	0.03866376	0.0540904	0.0530101	0.0535776	0.0534843	0.050788	0.0536764	0.0540813	0.0520887	0.0532538	0.0555656	0.05333	0.0535903	0.0536369	0.0532629	0.0534682	0.0539608	0.0519297	0.0541566	0.0521872	0.0534329	0.0542299	0.0537751	0.0541708	0.053616	0.053945	0.0531699	0.0515101	0.0535124	0.0532062	0.0506084	0.0545188	0.0519564	0.0540827	0.0536191	0.0531123	0.0524765	0.0521234	0.0521203	0.0547311	0.0542476	0.0536167	0.0555988	0.0546791	0.0536632	0.0528041	0.0538542	0.0557795	0.0532293	0.0520544	0.0540779	0.0550939	0.0533136	0.0540772	0.0527583	0.053065	0.0528852	0.0534177	0.053933	0.0525565	0.0519282	0.0527548	0.0542595	0.0539441	0.0544374	0.0549802	0.0530292	0.0552121	0.0540868	0.0528425	0.0531971	0.0553573	0.0510553	0.053455	0.0520495	0.0542393	0.0543172	0.0526921	0.052832	0.0552596	0.0521583	0.0524359	0.0525707	0.0530081	0.0536683	0.0542806	0.0528911	0.0522789	0.0562215	0.0525052	0.0552038	0.0530769	0.0515993	0.0559614	0.0547413	0.0547024	0.0535742	0.0523144	0.0517358	0.0525473	0.0537418	0.0524291	0.0529698	0.0512223	0.0541704	0.0526636	0.0536284	0.0529786	0.051698	0.0537341	0.0520513	0.053537	0.0525246	0.0532098	0.0531624	0.052297	0.05542	0.0531652	0.0539699	0.0539184	0.001508448	0.9609855	0.03715531	0.0971424	0.240416	0.298523	0.0300136	0.258239	0.0756652	0.05339208	0.272666	0.20107	0.23516	0.291105	1.500232	0.03901451	0.05350829	-2.928171	0.02246514	0.0005046823
810	-35711.4	-36192.8	481.34	0.04124218	0.0534217	0.0551172	0.0535771	0.051285	0.055947	0.0529309	0.0537181	0.0540324	0.0536637	0.0528278	0.0523807	0.0518995	0.0523062	0.0555202	0.0547195	0.0534684	0.0529936	0.0533044	0.0523586	0.0554761	0.0521599	0.0508282	0.0541703	0.0536155	0.05165	0.0531715	0.0515096	0.0532732	0.0546473	0.0539137	0.0558515	0.0515974	0.0527954	0.0514361	0.0522254	0.0533764	0.0538967	0.0532903	0.0515501	0.0528597	0.0536163	0.0535086	0.0520926	0.0513939	0.051717	0.0532908	0.0524007	0.0536888	0.0519876	0.0519968	0.0527817	0.0536938	0.0540767	0.0538408	0.0530645	0.0523489	0.0531298	0.0511532	0.0522527	0.0536168	0.052827	0.0533943	0.0548257	0.0544369	0.0544875	0.0533891	0.053716	0.0535438	0.0527426	0.0551135	0.053563	0.0523907	0.0534545	0.0533992	0.0503434	0.0543167	0.0523298	0.0557966	0.0524027	0.0521578	0.0524354	0.0534237	0.0530076	0.0532963	0.0522659	0.0530426	0.0535774	0.0532091	0.0535837	0.0525627	0.0530764	0.0525331	0.0546132	0.0521584	0.0533017	0.0535737	0.052942	0.0505235	0.0530244	0.0522928	0.0528462	0.0538166	0.0522647	0.0522478	0.0529733	0.0543164	0.0530705	0.0533121	0.053432	0.0522595	0.0535366	0.0533727	0.052859	0.0531619	0.0520827	0.0535181	0.0521029	0.0518832	0.0537799	0.01582639	0.6162572	0.02541579	0.0969928	0.240046	0.305573	0.0280314	0.25629	0.0730672	0.0530952	0.269392	0.19694	0.237615	0.296052	1.500232	0.3837428	0.05314402	-2.935009	0.02278008	0.0005189321
820	-35714.9	-36186.8	471.981	0.01562607	0.0515682	0.0551172	0.0542384	0.0515801	0.0550422	0.0529309	0.054608	0.0541489	0.0537017	0.0528278	0.0533381	0.0540656	0.0523075	0.0536876	0.0526287	0.0529571	0.0544449	0.0538001	0.0523586	0.0530002	0.0503921	0.0532962	0.0554602	0.05223	0.0507608	0.0531715	0.053228	0.0532732	0.0530567	0.0533074	0.0516728	0.0515974	0.0527954	0.0521676	0.0518703	0.0532256	0.0530951	0.0533469	0.0511833	0.0528597	0.0524743	0.0530744	0.0521679	0.0527635	0.0518864	0.0534389	0.0518588	0.0536888	0.0512262	0.0534783	0.0547095	0.0543928	0.0540767	0.0529772	0.0538395	0.0523489	0.0529279	0.0530024	0.0510305	0.0493659	0.052827	0.0526824	0.0521564	0.0527086	0.0534343	0.0548847	0.053716	0.0514062	0.053587	0.055729	0.0542107	0.0509276	0.0537295	0.0520474	0.0529191	0.0526696	0.0515293	0.0532635	0.0517176	0.0524721	0.0534148	0.0524416	0.0531056	0.0519361	0.0522659	0.0507725	0.0514746	0.0537323	0.0535837	0.0525627	0.0516988	0.050594	0.0523916	0.0545182	0.051477	0.0513458	0.0530188	0.0504762	0.0510757	0.0540072	0.0525926	0.0545283	0.0530829	0.0515149	0.0525206	0.0519195	0.0522487	0.0519976	0.0535051	0.0523699	0.0529889	0.0514024	0.052859	0.0527824	0.0515709	0.0526397	0.0521029	0.0547003	0.0546208	0.007139358	0.5431123	0.008486709	0.0991412	0.244499	0.289123	0.0296592	0.261044	0.0765342	0.05278596	0.271597	0.202413	0.234246	0.291744	1.500232	0.4568877	0.05293695	-2.938908	0.02255534	0.0005087435
830	-35740.5	-36189	448.485	0.1636792	0.0518629	0.0549399	0.0516834	0.0515801	0.0554086	0.0541073	0.0537207	0.0543034	0.0549877	0.0529407	0.0568177	0.0517099	0.0543413	0.0535188	0.0505115	0.0525577	0.0553163	0.0531879	0.0514426	0.0541178	0.0503921	0.0532962	0.050915	0.05223	0.053514	0.0522327	0.0530591	0.0536685	0.0553852	0.0533074	0.053226	0.0530543	0.0545591	0.0521676	0.0526339	0.0535317	0.0537782	0.051228	0.0558696	0.0536379	0.0531864	0.0535929	0.0516167	0.0519854	0.0514408	0.05239	0.0534171	0.0536888	0.0506624	0.0536655	0.0550533	0.0512087	0.0510015	0.0559132	0.0538395	0.0522393	0.0525472	0.0547206	0.0530104	0.054076	0.052952	0.0539536	0.0535971	0.0534516	0.0527823	0.0517173	0.0551045	0.0534156	0.0530808	0.0526302	0.0505923	0.052567	0.0511354	0.0556119	0.0546703	0.0541755	0.0537974	0.0504174	0.0546953	0.055728	0.0526662	0.0528462	0.0526317	0.051401	0.0524392	0.0496693	0.0543823	0.0509882	0.0545512	0.0525627	0.0524191	0.0500629	0.0542968	0.051736	0.0530639	0.0528377	0.0525842	0.0537061	0.0539106	0.0540072	0.0525926	0.0524203	0.0525621	0.0538443	0.0539773	0.0533435	0.0529012	0.0519976	0.0547572	0.052015	0.0556533	0.0528698	0.0542537	0.0512857	0.0507726	0.0522556	0.0521029	0.0532474	0.0530755	0.07135976	0.5640266	0.0923194	0.0899863	0.245564	0.290732	0.0317592	0.260525	0.0814336	0.05306524	0.271039	0.205503	0.230243	0.293215	1.500232	0.4359734	0.05293695	-2.938998	0.02625766	0.0006894648
840	-35770	-36191.9	421.961	0.2654172	0.0518629	0.054963	0.0542908	0.0526392	0.0560718	0.0518587	0.0540902	0.0538822	0.0531732	0.0506158	0.0529084	0.0536129	0.0526717	0.0535188	0.051652	0.0510019	0.0525904	0.0531879	0.0545487	0.0516169	0.0514526	0.0530639	0.0519562	0.0514844	0.0510014	0.0547099	0.0499427	0.054654	0.0488282	0.0537525	0.0532076	0.055423	0.0543398	0.051857	0.0521388	0.0535317	0.0528021	0.0522665	0.0518195	0.052034	0.0522139	0.051535	0.053259	0.0519854	0.0583126	0.0538183	0.0534171	0.0508503	0.0526723	0.0554953	0.0506582	0.0520502	0.0521919	0.0553405	0.053294	0.0546471	0.0549715	0.0547551	0.0495013	0.054076	0.052952	0.0539536	0.0543872	0.0538635	0.0561944	0.0541651	0.0516329	0.0538576	0.0517053	0.0538052	0.0536335	0.0516204	0.0516999	0.052059	0.0501211	0.0542999	0.0531243	0.0534165	0.0550118	0.0537448	0.0492494	0.0534963	0.0534954	0.0512445	0.0536715	0.0498169	0.0520895	0.0527223	0.0499799	0.0533893	0.0504611	0.0491799	0.0523855	0.0557647	0.0530639	0.0542796	0.0522603	0.0521685	0.0507954	0.0540072	0.0534707	0.0551645	0.0523089	0.052447	0.0514823	0.0530124	0.0488862	0.0541552	0.0531351	0.0526345	0.050317	0.056967	0.0510788	0.0517138	0.0549828	0.055431	0.056962	0.0503498	0.0521648	0.2394681	0.09776727	0.02594912	0.092399	0.222466	0.302362	0.0328526	0.269494	0.0804261	0.05286976	0.274327	0.198627	0.235927	0.291119	1.500232	0.9022327	0.05298596	-2.93829	0.03350653	0.001122688
850	-35780	-36197.2	417.131	0.08777083	0.0540247	0.0541199	0.054173	0.0522879	0.0543242	0.0530814	0.0547216	0.0566643	0.0527309	0.0504877	0.0531416	0.0535263	0.0489052	0.0521918	0.0523962	0.0509521	0.0526541	0.0503469	0.0536363	0.0515319	0.057329	0.0536234	0.0535528	0.051865	0.0547945	0.0526591	0.0540172	0.0528151	0.0526667	0.0524716	0.0499275	0.0518588	0.0479143	0.0526396	0.0568576	0.0570537	0.0533747	0.0523299	0.0544353	0.0527337	0.050771	0.0537959	0.0521609	0.0520484	0.0488837	0.0514978	0.0517693	0.0500753	0.0521119	0.0556281	0.0522775	0.0523933	0.0506744	0.0500881	0.0491241	0.0522277	0.053461	0.0576666	0.0523219	0.0512324	0.0539446	0.0525068	0.0520982	0.0539288	0.0515056	0.05215	0.0547276	0.0539906	0.0517082	0.0528123	0.0513377	0.0502698	0.0519432	0.05272	0.0506856	0.0518051	0.052884	0.0517551	0.0529997	0.0512382	0.0529723	0.0526433	0.0541644	0.0546508	0.0522174	0.0501977	0.0523231	0.0517636	0.0526926	0.0533014	0.0518447	0.0534598	0.0509087	0.0503302	0.0533184	0.0572178	0.0503527	0.055124	0.0531516	0.0548379	0.0507874	0.0520851	0.0533158	0.0475826	0.0499308	0.0520348	0.0534714	0.0527996	0.0528725	0.0534777	0.0541068	0.0547421	0.0510515	0.0516504	0.0518864	0.0552675	0.0558523	0.054636	0.0525564	0.03583349	0.5917381	0.05193735	0.0924513	0.245529	0.289601	0.0375476	0.257231	0.0776398	0.05265225	0.269973	0.205408	0.231695	0.292925	1.500232	0.4082619	0.05268371	-2.944079	0.03550856	0.001260858
