Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
500	-35965.8	-36178.1	212.318	0.2655774	0.0506658	0.0555278	0.0573193	0.0483352	0.0432244	0.0646885	0.0490042	0.0499661	0.0513036	0.0623716	0.0487623	0.0513802	0.0589184	0.0601541	0.0408966	0.0428577	0.0463572	0.0679307	0.0439825	0.0520909	0.0695029	0.0447718	0.0354646	0.0326798	0.050518	0.0556117	0.0524441	0.0619685	0.0557356	0.0553694	0.0716371	0.0502077	0.0461325	0.0626798	0.0659234	0.0565427	0.0868786	0.0488186	0.0409982	0.0592498	0.0615281	0.0384341	0.0552996	0.060955	0.0353666	0.0561738	0.0423361	0.0491342	0.0512519	0.0806401	0.0584089	0.0544601	0.0502479	0.0522479	0.0588844	0.0349417	0.0447757	0.0587408	0.0580134	0.051299	0.0571899	0.0462839	0.0534788	0.0470935	0.0608476	0.0375706	0.0462874	0.0688903	0.0400751	0.0569805	0.071254	0.0604522	0.0407905	0.0488713	0.0543742	0.0429478	0.0443672	0.0595131	0.0573896	0.047785	0.0476435	0.0589091	0.068216	0.0328603	0.0461505	0.0669196	0.060471	0.0472081	0.073076	0.0579858	0.0515715	0.0421369	0.0551695	0.0420307	0.052174	0.0571192	0.0515566	0.0760982	0.0590945	0.0488409	0.0452168	0.0483485	0.0724031	0.0616084	0.0509512	0.06361	0.0745034	0.0563928	0.0449344	0.0564786	0.0673602	0.0766045	0.0408222	0.0616182	0.0597797	0.0562546	0.047755	0.0641394	0.0387042	0.1865981	0.2973871	0.0789793	0.0889933	0.238214	0.291745	0.0256337	0.273012	0.0824022	0.05400984	0.270352	0.202694	0.238112	0.288842	1.50038	0.7026129	0.05447415	-2.928816	0.1938381	0.03757322
510	-35943.4	-36169.2	225.82	0.05680805	0.053484	0.057537	0.0633471	0.047529	0.0468305	0.0696776	0.045932	0.0549214	0.0627318	0.0652972	0.0523312	0.0482421	0.0478381	0.0506846	0.0438961	0.0544205	0.0452552	0.0762299	0.0335324	0.0444098	0.0656996	0.0389859	0.0348138	0.0377889	0.054894	0.0608233	0.0507092	0.062172	0.0551198	0.0538399	0.0741298	0.0443678	0.0388644	0.0475465	0.0526314	0.0621117	0.0756753	0.0504044	0.0519633	0.0617758	0.0538189	0.0432449	0.0538293	0.051829	0.0379059	0.0600196	0.0401556	0.0466206	0.0489768	0.0679857	0.0585248	0.057001	0.0523874	0.0491846	0.0658673	0.0471056	0.0501893	0.0522515	0.0523277	0.0539281	0.0502232	0.0575572	0.0673778	0.0459242	0.0501324	0.0371168	0.0511426	0.0482741	0.0432504	0.0619805	0.071136	0.0519457	0.0432962	0.0453374	0.0552294	0.0533858	0.0470288	0.0609183	0.051323	0.0493629	0.048161	0.0578962	0.0692757	0.0312457	0.0538847	0.0650542	0.0575177	0.0513905	0.0650345	0.0507277	0.0568048	0.0458353	0.0556198	0.0402907	0.0499344	0.0559415	0.0537192	0.0660875	0.054135	0.0567342	0.0548999	0.0482792	0.0616472	0.0476048	0.0520174	0.0591202	0.0660411	0.0523837	0.0425621	0.0616311	0.0541795	0.0699353	0.0553345	0.0492751	0.0638718	0.0435739	0.0527598	0.0477913	0.0395659	0.003809008	0.9329495	0.05299904	0.0938119	0.234687	0.294847	0.0327106	0.267662	0.076282	0.05320424	0.26574	0.200234	0.242118	0.291908	1.50038	0.0670505	0.05383846	-2.938677	0.1839026	0.03382015
520	-35952.1	-36170.9	218.783	0.001043018	0.0534797	0.0748167	0.0633214	0.0374551	0.0393878	0.0487879	0.0543847	0.0503842	0.0525787	0.0558385	0.0484863	0.0499558	0.0513122	0.050115	0.0446626	0.058041	0.0488266	0.0738895	0.0339517	0.047354	0.0644962	0.0441652	0.039294	0.0482015	0.0550424	0.0698299	0.0572942	0.0608484	0.058198	0.0525648	0.0735541	0.0352095	0.0438252	0.05055	0.0612289	0.0587782	0.070918	0.0511036	0.0461434	0.0585356	0.0473888	0.0457117	0.0504005	0.0548996	0.0405183	0.0703818	0.0382486	0.0507812	0.0489366	0.0745527	0.067031	0.0602193	0.0630463	0.0550973	0.0583274	0.0537093	0.0485809	0.0507081	0.0543503	0.0602557	0.0571575	0.043315	0.0560773	0.0560093	0.0514339	0.0332707	0.0584246	0.0506749	0.0478062	0.0646225	0.0594851	0.0564928	0.0444045	0.0468568	0.0465871	0.0669124	0.0571753	0.0567404	0.0468026	0.0395221	0.0480208	0.0574547	0.0743849	0.0324922	0.0600445	0.0601592	0.0682658	0.0608337	0.0475922	0.0490692	0.0480284	0.0599445	0.0586383	0.0406558	0.0476756	0.0613788	0.0588112	0.0596118	0.0570399	0.0584304	0.0520817	0.05218	0.0742253	0.0430403	0.0526719	0.0463296	0.0552363	0.0601412	0.0421701	0.059446	0.049999	0.0682873	0.0700536	0.0477329	0.0576226	0.0412343	0.0680749	0.0474836	0.0354495	0.0007883864	0.2441295	0.0002546314	0.0901815	0.22786	0.300929	0.0301824	0.274358	0.0764881	0.05379596	0.271647	0.202136	0.241293	0.284924	1.50038	0.7558705	0.05288126	-2.955	0.1748947	0.03058814
530	-35942.1	-36171.5	229.317	0.01843303	0.0513325	0.0593493	0.061337	0.0466304	0.0550664	0.0591175	0.0489537	0.0544311	0.0519706	0.0573475	0.0500908	0.04754	0.0662059	0.0555036	0.0427426	0.0538334	0.0484753	0.067053	0.0361175	0.0485232	0.0575095	0.0390959	0.0425109	0.0438067	0.0589328	0.0664627	0.0569957	0.0809977	0.0633486	0.0633115	0.062085	0.0503783	0.0522181	0.049133	0.065518	0.0574073	0.0585759	0.0558574	0.0452015	0.0601261	0.043423	0.0660608	0.0598645	0.0519284	0.0351372	0.0740939	0.0530999	0.0538998	0.0505208	0.0761838	0.0573553	0.0604457	0.0453642	0.0633319	0.0567169	0.0466449	0.0517204	0.0454092	0.0550837	0.0539663	0.0609065	0.0561932	0.075079	0.0495977	0.0586216	0.0440177	0.0589516	0.0614415	0.0476912	0.0700693	0.0485361	0.0603444	0.0476576	0.0479081	0.0593283	0.0649403	0.0611856	0.0581093	0.0578395	0.040797	0.0483937	0.0534469	0.0657738	0.0334185	0.0513642	0.0548266	0.0734193	0.0507186	0.0442484	0.0472126	0.0449157	0.0502951	0.0680434	0.0451688	0.0527614	0.0506157	0.0575034	0.0627299	0.0556325	0.0531326	0.0519565	0.0567015	0.0766736	0.0426331	0.0552773	0.0494437	0.054046	0.0601239	0.047637	0.0669091	0.065501	0.0640318	0.0728157	0.0547881	0.0505797	0.0542677	0.0602809	0.0602978	0.0444493	0.006403136	0.6526271	0.0120299	0.0961712	0.237672	0.303827	0.0266948	0.255607	0.080028	0.05523189	0.271094	0.198148	0.234599	0.296158	1.50038	0.3473729	0.05486255	-2.915833	0.1606755	0.02581662
540	-35947.6	-36170.1	222.546	0.02029409	0.051077	0.0483644	0.0561791	0.0421698	0.068765	0.0703333	0.0432717	0.0606177	0.039597	0.0541984	0.0556231	0.065777	0.0542756	0.053086	0.045646	0.041969	0.0404072	0.0732298	0.039589	0.0432458	0.0619499	0.0360126	0.0505191	0.0525534	0.0603351	0.0620627	0.0479205	0.0709846	0.059277	0.081607	0.047128	0.0472209	0.0439417	0.0468626	0.0623168	0.0466422	0.043221	0.0547841	0.0508286	0.0628558	0.054901	0.0509256	0.0627087	0.0466248	0.0407644	0.0723521	0.0530553	0.0588368	0.0420709	0.0776133	0.0631329	0.051994	0.0517297	0.0605945	0.0602514	0.0432775	0.0444828	0.0412218	0.0496018	0.0489895	0.0569545	0.0588671	0.0561267	0.0558749	0.0709286	0.0454071	0.0535187	0.0492708	0.0493234	0.0678816	0.0583828	0.0501418	0.0551693	0.0512498	0.046123	0.0651107	0.0504141	0.0660218	0.0566757	0.0439676	0.0552893	0.0522513	0.0648022	0.0421938	0.0515583	0.0641264	0.0635339	0.0553478	0.039527	0.0530634	0.0512709	0.0446145	0.0577473	0.0472936	0.0468292	0.0504624	0.0672875	0.0607557	0.0551657	0.0504083	0.0555178	0.0621374	0.0790864	0.0433547	0.0655987	0.0444328	0.0438956	0.0379825	0.0483685	0.0598126	0.0607876	0.0526183	0.0736228	0.0480346	0.047121	0.059802	0.0570308	0.0535003	0.0426203	0.009787443	0.5177196	0.01050665	0.0953138	0.238076	0.297396	0.0264918	0.265711	0.0770115	0.05401544	0.269111	0.202124	0.239306	0.289459	1.50038	0.4822804	0.05516481	-2.909156	0.1531383	0.02345133
550	-35946	-36175.9	229.911	0.0342811	0.0509618	0.0469963	0.0547215	0.0401923	0.0652486	0.0687024	0.0505122	0.0601954	0.0476712	0.0517214	0.0630825	0.0561854	0.0573097	0.0634936	0.0479916	0.0402282	0.037087	0.0639725	0.044951	0.0489996	0.0522913	0.0368241	0.0546257	0.0440656	0.0573593	0.0621099	0.0473223	0.0671694	0.0554262	0.075427	0.0605245	0.0405268	0.0374406	0.0462185	0.049623	0.0463778	0.039684	0.048339	0.0439445	0.0645697	0.0532602	0.0440623	0.0596272	0.061163	0.0437224	0.06167	0.0478821	0.0467153	0.0412506	0.0614022	0.0744958	0.0589335	0.0533165	0.0625956	0.0546258	0.0502349	0.042261	0.0527087	0.0467871	0.0576887	0.0431085	0.0479836	0.0531186	0.0485218	0.0595734	0.0466948	0.0593438	0.0443415	0.0497112	0.0653781	0.0564581	0.0587234	0.056817	0.0531992	0.0410619	0.0641885	0.0423904	0.0703877	0.056392	0.0468828	0.0505779	0.0526178	0.0623779	0.0488607	0.0455506	0.0588442	0.054732	0.0542028	0.0395589	0.0620138	0.0566064	0.0411055	0.0556425	0.0591069	0.0508967	0.0503558	0.0577476	0.057365	0.0582215	0.0626512	0.0491281	0.0545836	0.0840168	0.0430776	0.0706484	0.0526391	0.0453672	0.0427387	0.0464101	0.0498681	0.0488612	0.064506	0.0764472	0.0495562	0.045305	0.0616428	0.0660392	0.0445969	0.0548997	0.0111786	0.6739136	0.0231025	0.0911368	0.240326	0.297859	0.0290272	0.264091	0.0775612	0.05342975	0.272586	0.205905	0.234612	0.286897	1.50038	0.3260864	0.0527588	-2.955096	0.1616862	0.02614242
560	-35942.2	-36176.8	234.685	0.2089624	0.0542157	0.0538008	0.0427519	0.0459007	0.061641	0.0656666	0.0410784	0.055854	0.0442293	0.0488972	0.0676859	0.0409575	0.0521687	0.0604876	0.0453137	0.0471267	0.0411709	0.0671264	0.0513233	0.0661275	0.0558144	0.0382476	0.0494035	0.0541368	0.0519676	0.059752	0.0587539	0.0666233	0.0590237	0.0607111	0.0613159	0.0400721	0.0400206	0.0468349	0.04937	0.0466182	0.0505254	0.0437448	0.0404285	0.0479344	0.0514015	0.0431723	0.055359	0.0535307	0.048172	0.067807	0.0432005	0.0501751	0.0458804	0.0647477	0.058225	0.0527354	0.0574474	0.0687972	0.0507773	0.049738	0.039202	0.0601877	0.0499758	0.0494697	0.0552317	0.0674273	0.0579253	0.0513238	0.0702179	0.0536726	0.0432499	0.0395551	0.0542852	0.053292	0.0618906	0.0551652	0.0492363	0.0646817	0.0486079	0.0729878	0.0546545	0.0621134	0.0499024	0.0464451	0.0458956	0.0492142	0.0600954	0.0505645	0.0501893	0.0562063	0.0519319	0.0506129	0.0533327	0.0553258	0.0543818	0.0416199	0.0413201	0.0497946	0.0540027	0.045922	0.0548686	0.0512516	0.0560877	0.0606032	0.0457225	0.0435139	0.0648433	0.0415898	0.0670831	0.0671537	0.0425894	0.0395446	0.0432579	0.0484526	0.0563044	0.06203	0.0817336	0.0615504	0.0466485	0.0725362	0.053172	0.0523096	0.0444545	0.13568	0.3506963	0.07328233	0.0874811	0.242335	0.300349	0.0260726	0.261571	0.0821919	0.05306219	0.275637	0.205021	0.233311	0.28603	1.50038	0.6493037	0.05225642	-2.964247	0.1590873	0.02530877
570	-35949.8	-36179.2	229.335	0.02914277	0.0583893	0.0541833	0.0399924	0.0552622	0.0661795	0.0626553	0.0475289	0.0470807	0.0460736	0.0621132	0.059521	0.0423733	0.0601453	0.0636816	0.0462515	0.0381673	0.0337891	0.0585312	0.0445022	0.0634455	0.0415398	0.0324699	0.0522632	0.0627509	0.0406881	0.0599591	0.050639	0.0549426	0.0504025	0.0564453	0.064056	0.0415436	0.04146	0.0425972	0.0473447	0.0449496	0.0437792	0.0406791	0.032786	0.052403	0.0576447	0.0540087	0.0562875	0.0493148	0.0446145	0.0809106	0.0453921	0.0614846	0.0438104	0.0709348	0.0521414	0.0498458	0.0602593	0.0593798	0.0574335	0.0474291	0.0487604	0.0511649	0.0465615	0.0523105	0.0462274	0.0532319	0.0486205	0.0525747	0.0734667	0.0623453	0.0407763	0.0471206	0.0421837	0.0531662	0.0580518	0.0666646	0.0573542	0.0602758	0.0526921	0.0656277	0.0462745	0.0602387	0.0452473	0.0435094	0.0542251	0.0387615	0.0594846	0.0559322	0.0514127	0.0459394	0.0543278	0.0569693	0.0515694	0.0449664	0.04836	0.0443217	0.0441428	0.0480211	0.0549131	0.0442962	0.056821	0.0441135	0.0489703	0.0459966	0.0525534	0.0434098	0.0671226	0.05154	0.0616665	0.0604198	0.0340298	0.055381	0.0528869	0.0481507	0.0583925	0.0481531	0.0697471	0.0499108	0.0512758	0.0816383	0.055484	0.0564464	0.0489741	0.01322958	0.5460424	0.01591319	0.100621	0.240752	0.295202	0.0246674	0.257346	0.081411	0.05218178	0.270147	0.207687	0.236236	0.285931	1.50038	0.4539576	0.05233507	-2.964517	0.1698736	0.02885705
580	-35955	-36178.1	223.105	0.1965122	0.0563126	0.0524003	0.0452014	0.059115	0.0653427	0.0662521	0.0505066	0.0490971	0.0495458	0.066805	0.0552177	0.0416182	0.0547187	0.0723954	0.0464774	0.0441818	0.0348802	0.0532586	0.0409417	0.0599287	0.0470737	0.0334647	0.0596264	0.0670768	0.0399798	0.0549056	0.0664715	0.0604881	0.0423155	0.0726696	0.0512177	0.0403344	0.0475251	0.0425504	0.0508578	0.0415618	0.0508862	0.0402901	0.0336473	0.0537693	0.0544518	0.0568452	0.0575218	0.0464434	0.0481956	0.0723312	0.0580564	0.0557522	0.0486687	0.0649428	0.0677735	0.0544532	0.0620416	0.0627303	0.0545033	0.0529101	0.0455635	0.0582047	0.0457052	0.0582792	0.0592183	0.0443494	0.0388677	0.0464678	0.0554001	0.0615615	0.0409306	0.0566486	0.0544899	0.0503166	0.0670515	0.0708983	0.0443888	0.0534971	0.0544925	0.0591274	0.0446825	0.0608577	0.065459	0.0408057	0.0532669	0.0343498	0.0459324	0.0594689	0.0504642	0.0497667	0.0570918	0.0759035	0.0534589	0.0444038	0.0517325	0.0430976	0.0497676	0.0449482	0.0527092	0.0442306	0.0637425	0.0574894	0.0598421	0.058887	0.0567899	0.0504878	0.0826025	0.0450794	0.0520084	0.0544933	0.0395416	0.0537112	0.0595115	0.0591317	0.0598731	0.0412176	0.0570772	0.0478604	0.0482925	0.0608353	0.0588024	0.0620683	0.0472411	0.08915148	0.5463311	0.1073607	0.100147	0.239619	0.293812	0.03145	0.258717	0.0762549	0.05330229	0.280853	0.197199	0.231257	0.290691	1.50038	0.4536689	0.0533436	-2.946303	0.174938	0.03060331
590	-35946.7	-36181	234.346	0.07313144	0.0457418	0.0566433	0.054745	0.0611265	0.0522257	0.0532315	0.0507927	0.0473901	0.0468355	0.0601892	0.053016	0.0366438	0.0663529	0.0574957	0.0482617	0.0468888	0.0371307	0.0469522	0.0383873	0.0603027	0.0438398	0.0493498	0.0549928	0.0561797	0.0418353	0.0528846	0.064519	0.0593685	0.0451656	0.0797333	0.0457759	0.0456505	0.0460337	0.0476716	0.0436544	0.0490111	0.04833	0.0427339	0.0407358	0.0452641	0.0630967	0.0584649	0.0563157	0.0410324	0.0460335	0.0643307	0.0492255	0.0590817	0.0472634	0.0529257	0.0707707	0.0505054	0.0539066	0.0577677	0.0468856	0.057818	0.0481661	0.0623541	0.0488472	0.0551221	0.0612215	0.060676	0.0468201	0.0559277	0.0573573	0.0663991	0.0408986	0.0577621	0.0584405	0.0570765	0.052605	0.071904	0.048842	0.0479376	0.0446956	0.0503198	0.0393526	0.04729	0.0673842	0.0354739	0.0482721	0.0407276	0.0564612	0.0607642	0.0513889	0.0451622	0.0531567	0.0754995	0.0562753	0.0466546	0.0475611	0.0503091	0.0530672	0.0582358	0.0570913	0.0475193	0.0681249	0.0591406	0.065321	0.0598752	0.0609236	0.0552095	0.0790758	0.0526302	0.0515543	0.0563936	0.0421006	0.0461662	0.0545609	0.060783	0.0698791	0.0562889	0.0588225	0.0474279	0.0553097	0.0681032	0.0595489	0.0545934	0.0506929	0.01870413	0.7442396	0.05442731	0.095514	0.238167	0.292057	0.030492	0.259008	0.0847627	0.05346262	0.276509	0.208887	0.226824	0.287779	1.50038	0.2557604	0.05298301	-2.950159	0.1573215	0.02475005
600	-35944.7	-36179.5	234.785	0.3339763	0.0444566	0.0559459	0.0616547	0.066545	0.0644003	0.0581502	0.0479082	0.0444406	0.0398418	0.0606522	0.0522391	0.0569648	0.0607416	0.0500805	0.0474177	0.0535919	0.0440599	0.0437245	0.0419002	0.0406922	0.0477283	0.0427515	0.0457043	0.0587237	0.0359693	0.0587348	0.0582378	0.0490627	0.0498941	0.0724556	0.0480872	0.0388598	0.0362159	0.0404116	0.0456124	0.0517713	0.0537096	0.0433884	0.04617	0.0448715	0.0446269	0.0554479	0.0669117	0.0450367	0.04981	0.0557529	0.0522663	0.0728975	0.0488374	0.0471467	0.0519991	0.0499687	0.0621276	0.0449946	0.0426013	0.061997	0.049252	0.0590624	0.0579798	0.0596604	0.0543771	0.0574261	0.0465093	0.0563307	0.0618584	0.0527408	0.038948	0.0545489	0.0531912	0.0601605	0.0512759	0.0556476	0.0418563	0.0483983	0.0452183	0.0582872	0.0416245	0.0464142	0.060429	0.0374522	0.04135	0.0520988	0.0468073	0.0537254	0.0447576	0.0421313	0.0546381	0.0748401	0.0523418	0.0450055	0.0383035	0.0371172	0.060127	0.0642057	0.0542111	0.0505842	0.0696537	0.0663762	0.0626773	0.0578438	0.057727	0.0534707	0.0694524	0.0614152	0.0614578	0.0487353	0.0431757	0.0521882	0.0567246	0.052429	0.0708862	0.0549652	0.0469425	0.0611107	0.0541373	0.0577421	0.0480604	0.0572826	0.0504569	0.2661999	0.2029376	0.06777636	0.0950945	0.241796	0.292699	0.0318265	0.268042	0.0705416	0.0523697	0.265207	0.207564	0.232627	0.294602	1.50038	0.7970624	0.05265991	-2.958184	0.1690181	0.02856712
610	-35923.3	-36171.8	248.471	0.2241505	0.0583525	0.0459474	0.0650859	0.05734	0.0659675	0.0615232	0.0546352	0.0432325	0.0452552	0.0517642	0.0572317	0.0537089	0.069403	0.0462194	0.0545637	0.05779	0.0494125	0.0483064	0.0587555	0.0489506	0.056685	0.0452932	0.0611052	0.0641586	0.0458658	0.0723188	0.0542206	0.0455677	0.0420965	0.0681961	0.0482824	0.0475389	0.0379071	0.0486174	0.0440369	0.0512583	0.0510153	0.0549675	0.0552724	0.0546616	0.0574092	0.0500936	0.0573182	0.0500737	0.0445884	0.0640445	0.0638463	0.067776	0.038105	0.0469618	0.054011	0.0520648	0.054441	0.0509257	0.043246	0.0518341	0.0519542	0.0484331	0.072233	0.0629214	0.0521436	0.055981	0.0459388	0.0520073	0.0535627	0.043729	0.0501619	0.0586599	0.0542021	0.0556764	0.0436355	0.043293	0.0511051	0.0526733	0.0496546	0.0577786	0.046788	0.0431584	0.0530729	0.0364871	0.0407944	0.0454281	0.0507923	0.0448208	0.0528056	0.0460891	0.0543543	0.0718239	0.0485251	0.0482169	0.0380626	0.0457021	0.0511757	0.0590568	0.0582539	0.050148	0.0623783	0.0609224	0.0596446	0.0574786	0.0639235	0.0586119	0.0660463	0.0432978	0.0493344	0.0547215	0.049524	0.0548986	0.0543181	0.0553601	0.0583989	0.0490368	0.0493157	0.0577255	0.0501902	0.0456506	0.0556412	0.0521391	0.0706661	0.1567206	0.300824	0.06742986	0.0965222	0.233195	0.299318	0.0273228	0.264761	0.0788807	0.05302331	0.274519	0.198363	0.237617	0.289501	1.50038	0.699176	0.05371525	-2.93515	0.1489416	0.02218359
620	-35940.4	-36175.9	235.48	0.3777564	0.0679767	0.0525742	0.0672216	0.0496721	0.0667916	0.064325	0.062874	0.0572411	0.0304686	0.0436685	0.0544665	0.0616231	0.0637395	0.053228	0.0524238	0.0526613	0.0470007	0.0488179	0.0542932	0.0520322	0.0689054	0.0569894	0.0560719	0.0737116	0.0570386	0.0642641	0.054928	0.0446265	0.0506807	0.0512918	0.042677	0.0621698	0.0407003	0.0590932	0.0509766	0.0576559	0.0596694	0.0600859	0.0577918	0.0614678	0.0562885	0.0538224	0.0498573	0.048231	0.0364234	0.0491154	0.0568818	0.0708151	0.0427164	0.0417541	0.0568063	0.0543771	0.0596014	0.0596389	0.0380586	0.0558789	0.0516749	0.0473163	0.0530375	0.0546541	0.0464311	0.0545801	0.0541814	0.0480411	0.0542711	0.0450745	0.0486668	0.0629525	0.0559501	0.051046	0.0403475	0.0409075	0.0611074	0.0470729	0.0496773	0.0665038	0.0442512	0.0478876	0.0539702	0.0413069	0.0377871	0.0471951	0.0555345	0.0452686	0.0539772	0.0432075	0.063005	0.0594897	0.0522803	0.0429957	0.036923	0.0455785	0.0602678	0.0683295	0.0521434	0.044555	0.0594076	0.0605145	0.0537542	0.0676488	0.0598251	0.0642192	0.059557	0.058099	0.0555123	0.0547796	0.0607713	0.0573176	0.0500751	0.0597116	0.0544183	0.0519405	0.0616803	0.0595838	0.049225	0.0618399	0.0556354	0.0425417	0.0596078	0.2904888	0.2310156	0.08726765	0.0952297	0.236406	0.297448	0.0368735	0.258071	0.0759715	0.05387626	0.271578	0.19929	0.2292	0.299932	1.50038	0.7689844	0.05361942	-2.938954	0.1619257	0.02621993
630	-35925.8	-36180.5	254.648	0.002491394	0.0627168	0.0553966	0.0774158	0.0548988	0.0627203	0.061454	0.0527535	0.0597282	0.0409553	0.049187	0.0603353	0.0541183	0.0498061	0.0421405	0.04859	0.0555387	0.0600662	0.0559179	0.0657249	0.0468156	0.0601402	0.0597104	0.055777	0.0553599	0.0627318	0.0533508	0.042707	0.0555481	0.0489553	0.0498471	0.0445067	0.0549331	0.04543	0.0632479	0.0410271	0.0479181	0.0627896	0.0614371	0.05309	0.0457403	0.0581816	0.0496199	0.0557636	0.0491224	0.0418953	0.0511822	0.0554227	0.0635777	0.0368233	0.0437317	0.0564129	0.0546417	0.044814	0.0546626	0.0501754	0.0487461	0.0657443	0.0474265	0.0447355	0.0579019	0.0397256	0.0507833	0.0489905	0.0412411	0.0586308	0.052555	0.0409097	0.0591116	0.0508198	0.0506096	0.0468433	0.0444031	0.0593367	0.051959	0.0455975	0.060442	0.0430668	0.0428429	0.0551643	0.051735	0.0442197	0.0481408	0.0509334	0.0498387	0.0602836	0.0425967	0.0569906	0.0511829	0.0495746	0.0557313	0.038175	0.0475472	0.0568749	0.0569613	0.0490497	0.0432915	0.054174	0.0504731	0.0473348	0.055584	0.0692429	0.0575216	0.0524596	0.0503412	0.0430115	0.0496036	0.0533145	0.0662149	0.0398196	0.0566335	0.050823	0.0527446	0.0581156	0.0565054	0.0412841	0.0508586	0.0470153	0.0419641	0.0542992	0.000906805	0.636025	0.001584589	0.0943671	0.231447	0.294754	0.0325034	0.271645	0.0752833	0.05215636	0.264413	0.200121	0.238882	0.296585	1.50038	0.363975	0.05152575	-2.975171	0.1378181	0.01899381
640	-35941.7	-36180.8	239.063	1.169857	0.0552787	0.0553069	0.0715881	0.0770652	0.0527431	0.0515139	0.0551983	0.050736	0.0411238	0.043948	0.0768785	0.0581109	0.0535966	0.0435941	0.0547556	0.0579318	0.0460214	0.0470898	0.054914	0.0570057	0.0580925	0.0597093	0.0512635	0.0530914	0.0580509	0.051424	0.0382286	0.0480227	0.0567639	0.0498106	0.0427767	0.0444058	0.0502195	0.0628284	0.0481102	0.0523306	0.0546437	0.0565521	0.0466333	0.0417092	0.0571561	0.046598	0.0520711	0.0485038	0.0477965	0.0454391	0.0453662	0.0496438	0.0397488	0.0437383	0.0623248	0.064586	0.0431026	0.0663225	0.0435775	0.0479184	0.0527587	0.0582471	0.0493568	0.0638841	0.0386512	0.035077	0.0440915	0.0431126	0.0573519	0.0465032	0.0398262	0.0529295	0.0502571	0.0526918	0.0474575	0.0478522	0.0557979	0.0491673	0.0590254	0.0574284	0.0414227	0.0600831	0.0563504	0.0423117	0.0417997	0.0438543	0.0534875	0.0681338	0.0547315	0.0387086	0.062007	0.0515126	0.0464517	0.0548481	0.0399445	0.04623	0.058618	0.0633376	0.0484623	0.0600777	0.0544707	0.0478806	0.0428151	0.0565232	0.0614058	0.0543075	0.0455108	0.0651503	0.0434131	0.0435815	0.0458541	0.0538348	0.0414152	0.0636435	0.0384791	0.0446803	0.0648536	0.0424287	0.0486473	0.0553609	0.0429716	0.0495804	0.0685258	0.9918327	0.1521762	0.1780245	0.0957864	0.239179	0.291526	0.0278886	0.264871	0.0807485	0.05161458	0.266923	0.197635	0.23529	0.300152	1.50038	0.8478238	0.05196636	-2.971457	0.1691068	0.02859712
