Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1640	-2.38485e+08	-36244.3	-2.38449e+08	0.5119932	0.0824244	0.0930777	0.0967606	0.0783535	0.0833129	0.0874226	0.0718141	0.107821	0.071754	0.0972752	0.0766153	0.0915689	0.0722829	0.0690875	0.0640167	0.0574194	0.070846	0.0812622	0.104555	0.105714	0.0800755	0.0747121	0.0872542	0.0602187	0.0948132	0.0734656	0.0710675	0.0712572	0.0783896	0.0943481	0.0760589	0.0904236	0.0730839	0.0891658	0.0707089	0.0527678	0.063659	0.0592203	0.0664722	0.0732368	0.0637487	0.0856328	0.0839694	0.0721043	0.0775699	0.084523	0.0652313	0.0797185	0.0827306	0.0765428	0.0682506	0.0920619	0.0752471	0.0946486	0.0829628	0.0787907	0.0833298	0.11975	0.0877883	0.0887143	0.0915773	0.0874497	0.0887338	0.0958733	0.0832438	0.0664362	0.0903293	0.102511	0.0771756	0.0566826	0.090346	0.0938303	0.0753894	0.0797429	0.0718057	0.0891593	0.0947716	0.0639721	0.0812363	0.0920991	0.0759553	0.0819426	0.0781804	0.0670187	0.076656	0.0999309	0.0691541	0.0907103	0.0682337	0.0812787	0.0860855	0.0774176	0.072847	0.0822903	0.102962	0.0837398	0.0648717	0.0900719	0.107686	0.0925369	0.0731293	0.0527148	0.0784545	0.0857616	0.074898	0.0724157	0.0747406	0.088634	0.0781343	0.0967696	0.0956305	0.0800627	0.0887861	0.0688527	0.0796575	0.0958777	0.0851089	0.0808407	0.0781064	0.3865587	0.2449926	0.1254346	0.101516	0.229368	0.305018	0.0297528	0.262897	0.071448	0.08115636	0.267521	0.202772	0.241399	0.288309	1	0.7550074	0.08064305	-2.527807	0.1420186	0.02016929
1650	-2.38485e+08	-36242.2	-2.38449e+08	0.1059511	0.0817476	0.0703915	0.0865134	0.0676309	0.0864118	0.0840597	0.0891299	0.0747977	0.0910534	0.0914346	0.0823691	0.0994238	0.0873945	0.0750384	0.0857328	0.0862844	0.0893864	0.0893153	0.0880254	0.0841654	0.0755526	0.0817152	0.0746712	0.100436	0.091166	0.0840972	0.0832452	0.101728	0.0753742	0.0850572	0.0902814	0.0761446	0.0808807	0.084996	0.100943	0.0891379	0.0776481	0.0980446	0.0761548	0.07084	0.0945221	0.0765349	0.0683735	0.084692	0.0646007	0.0812716	0.0883509	0.0769938	0.0918066	0.059013	0.0675989	0.0713448	0.0916549	0.0870718	0.104387	0.0655719	0.0895761	0.0943987	0.0915281	0.0853017	0.093558	0.0823612	0.080926	0.107983	0.0644923	0.0673716	0.0913298	0.0778219	0.0665377	0.0949115	0.0817095	0.0859267	0.0724894	0.0875534	0.0813529	0.0621969	0.110422	0.092813	0.0954288	0.0756832	0.0759066	0.0693745	0.0763311	0.0746645	0.084923	0.0960868	0.071852	0.0695456	0.0799312	0.0885597	0.0789851	0.0772377	0.093405	0.0896268	0.0755567	0.11138	0.0989601	0.0732991	0.0795136	0.0889772	0.0900113	0.0676587	0.0876792	0.0639684	0.0612715	0.0845185	0.0958382	0.0852244	0.0751286	0.0805618	0.0797219	0.0774061	0.0853707	0.0721237	0.0765933	0.0858688	0.0729985	0.0727093	0.0936899	0.06358649	0.3998507	0.04236463	0.0984067	0.241646	0.299488	0.0291051	0.254924	0.0764298	0.08284321	0.265798	0.201466	0.234855	0.29788	1	0.6001493	0.08223298	-2.507631	0.1373468	0.01886414
1660	-2.38485e+08	-36248.1	-2.38449e+08	0.1364678	0.0686801	0.0935858	0.0848231	0.0740323	0.111135	0.063802	0.0712414	0.0908699	0.0915877	0.0752248	0.0663293	0.089048	0.0742967	0.0841864	0.0862358	0.0733128	0.0761048	0.101927	0.0887034	0.0913569	0.0706571	0.0652857	0.0620983	0.101026	0.095774	0.0914176	0.0837336	0.0678253	0.0746184	0.0832607	0.0755549	0.068715	0.0795363	0.0913356	0.0942716	0.0764261	0.0825066	0.0735636	0.0721218	0.0712556	0.0831671	0.0901769	0.0687747	0.0851889	0.0673119	0.0770805	0.096307	0.0895865	0.0797477	0.0764832	0.0900228	0.0725086	0.0921927	0.0693385	0.074162	0.0861351	0.0736002	0.0663293	0.0700962	0.0835418	0.0834949	0.0748032	0.0814008	0.0836862	0.0712874	0.0677669	0.0841962	0.0782785	0.0814659	0.0751442	0.08266	0.0962136	0.070517	0.0675119	0.0804089	0.0867471	0.0742434	0.0783498	0.063659	0.0754306	0.076352	0.0686358	0.0885856	0.0783683	0.0854213	0.077565	0.0722736	0.0699537	0.0812164	0.0751134	0.0826479	0.0866018	0.093953	0.113649	0.0895849	0.0669459	0.0839856	0.0881723	0.0799802	0.0817609	0.0854777	0.0857371	0.0723864	0.0746858	0.0832496	0.0750517	0.0766881	0.0857245	0.0650332	0.0824611	0.0802883	0.0778603	0.0671817	0.0725468	0.0808213	0.0863383	0.0734268	0.0706724	0.0890439	0.02037885	0.8506692	0.116089	0.101913	0.242427	0.291472	0.0292888	0.257742	0.0771573	0.07993214	0.275505	0.201767	0.223036	0.299692	1	0.1493308	0.07948741	-2.538098	0.109012	0.01188363
1670	-2.38485e+08	-36237.1	-2.38449e+08	0.2141245	0.0729708	0.0688107	0.0872503	0.0572541	0.0852449	0.0696691	0.0715003	0.0842666	0.0856799	0.0668476	0.0724188	0.0808175	0.0745667	0.0734688	0.0819639	0.0735792	0.100948	0.0746209	0.0949022	0.0864511	0.0717471	0.0830092	0.0901598	0.0943455	0.0993293	0.0781824	0.0840379	0.0710581	0.0748896	0.0814628	0.0758295	0.0890008	0.0823666	0.0779316	0.0893566	0.0909576	0.0701856	0.091052	0.0880665	0.0863252	0.0932659	0.0698221	0.0656842	0.0854985	0.0814108	0.0773606	0.0740502	0.0743613	0.075902	0.075964	0.0781165	0.0727721	0.0925277	0.10553	0.075829	0.0778443	0.0847479	0.0833321	0.0702517	0.0714272	0.0743335	0.075075	0.0854493	0.0839903	0.0918216	0.07949	0.102942	0.078563	0.0699983	0.0886368	0.0773869	0.0867969	0.0804541	0.0591574	0.0807011	0.0870623	0.0813456	0.0897239	0.0647133	0.0757047	0.0876244	0.0631582	0.0889075	0.061073	0.0857317	0.0589383	0.0912577	0.0682875	0.0740616	0.0701867	0.073694	0.093904	0.0759824	0.082407	0.0770926	0.106333	0.0810588	0.0884927	0.0701324	0.082058	0.0735465	0.0860487	0.0903724	0.0927942	0.0783208	0.0750281	0.0742282	0.0936	0.0791665	0.0932766	0.093651	0.0781432	0.0777036	0.0728104	0.0811149	0.0899698	0.0712903	0.0904417	0.088224	0.07933033	0.629513	0.1347942	0.0860777	0.233925	0.305179	0.0267149	0.267452	0.080652	0.08060236	0.275469	0.198527	0.236649	0.289355	1	0.370487	0.07967398	-2.53764	0.1251243	0.0156561
1680	-2.38485e+08	-36235.6	-2.38449e+08	1.61099	0.0864836	0.0701752	0.0817162	0.0818336	0.0841778	0.0779213	0.079192	0.0816178	0.071088	0.0685402	0.0636981	0.0809692	0.0747066	0.0820515	0.0822414	0.0737173	0.0743918	0.0613465	0.0838705	0.0780741	0.0765196	0.096816	0.0786224	0.080245	0.0761765	0.0783291	0.0799988	0.0877051	0.105968	0.0735919	0.0759717	0.0811941	0.0825211	0.0780779	0.090796	0.0911283	0.0727611	0.0782125	0.0847985	0.0864872	0.0715508	0.0852343	0.0889967	0.0856589	0.0750124	0.0868431	0.109007	0.100601	0.0760444	0.0756074	0.0782631	0.0816286	0.0914166	0.114212	0.0858588	0.0833098	0.0849069	0.092901	0.0845022	0.0659643	0.0789897	0.073668	0.085318	0.0761142	0.083756	0.0796392	0.0681405	0.0713832	0.0968937	0.0829026	0.0648522	0.0846795	0.0694491	0.0839338	0.0786486	0.0852105	0.0814983	0.0714745	0.0856124	0.0760566	0.0877888	0.0685816	0.0890743	0.0808797	0.0675543	0.0851797	0.0676123	0.0794155	0.0734271	0.0769797	0.0793478	0.0875511	0.067457	0.0825616	0.0714658	0.0939038	0.0868658	0.0745964	0.0813277	0.0850463	0.0736845	0.0862101	0.0818403	0.10401	0.081875	0.0889672	0.0804109	0.0752264	0.079315	0.0794477	0.070702	0.0941329	0.0778494	0.0825588	0.0812686	0.088446	0.0714241	0.0770307	0.0883895	1.347112	0.1637988	0.2638782	0.0928847	0.233245	0.304291	0.0274291	0.26518	0.0769702	0.08099899	0.272117	0.199905	0.235678	0.2923	1	0.8362012	0.0828158	-2.497222	0.1103272	0.01217209
1690	-2.38485e+08	-36248.7	-2.38449e+08	2.195292	0.0779315	0.106806	0.0709418	0.084321	0.0867365	0.0971183	0.0815992	0.0790041	0.0669158	0.0959189	0.0714853	0.0834304	0.110391	0.0630981	0.0892165	0.0885915	0.076653	0.0632112	0.0864199	0.0804473	0.0925327	0.0830347	0.0946758	0.0720611	0.0684365	0.0807101	0.0786563	0.0937473	0.109189	0.0810279	0.0934882	0.0805874	0.0688679	0.0804512	0.0935559	0.092177	0.0850079	0.073486	0.0873761	0.0927519	0.0843727	0.0878251	0.094095	0.0862093	0.0684015	0.068307	0.092894	0.0933178	0.0783559	0.0764169	0.0696282	0.0676202	0.0887434	0.076212	0.0842343	0.0858422	0.0783877	0.0957248	0.0779118	0.0814338	0.0910344	0.0673936	0.0879114	0.0938887	0.0912662	0.089707	0.0861199	0.0854468	0.0871343	0.0775636	0.0634434	0.0810521	0.0717464	0.0864851	0.0810393	0.0878006	0.0839755	0.0736471	0.0882148	0.105759	0.089751	0.0796533	0.0917819	0.100427	0.0753937	0.0877689	0.0913275	0.0947349	0.104448	0.0743483	0.0648853	0.0702514	0.0849481	0.084559	0.089604	0.100768	0.0895062	0.0768639	0.0837998	0.0876315	0.0868136	0.0647487	0.0805751	0.0981733	0.069193	0.0881593	0.078263	0.0776102	0.081726	0.0818627	0.0808285	0.0865953	0.0802157	0.0775839	0.0837389	0.0747532	0.0760204	0.0936756	0.0910763	1.869968	0.1481915	0.3253235	0.103622	0.239551	0.298959	0.02745	0.256154	0.074264	0.08363602	0.27099	0.1934	0.239151	0.29646	1	0.8518085	0.08334771	-2.492573	0.1252125	0.01567817
1700	-2.38485e+08	-36243.1	-2.38449e+08	0.2639611	0.0846699	0.0680071	0.0995388	0.0887623	0.0861442	0.069502	0.0690746	0.0922081	0.0774614	0.0814033	0.0703719	0.11055	0.06559	0.0601689	0.0709006	0.0960275	0.0777141	0.0651454	0.0870713	0.112455	0.0727147	0.0817413	0.0822313	0.0834571	0.0898933	0.071189	0.070193	0.0875365	0.0710101	0.0713156	0.0598966	0.0710744	0.0831013	0.0940691	0.0850389	0.0761511	0.0842868	0.0723414	0.0773654	0.0796897	0.0800602	0.0752855	0.0696244	0.0848665	0.101567	0.0557732	0.0810225	0.082191	0.0771354	0.0980098	0.0694419	0.0665669	0.0697163	0.0985058	0.0829222	0.102247	0.0884377	0.0779737	0.0766982	0.0750042	0.0924536	0.0918375	0.086542	0.0793369	0.0898291	0.0848506	0.092009	0.0623505	0.0852016	0.0916797	0.0850254	0.108014	0.0771147	0.0851379	0.079777	0.0889867	0.084543	0.0765656	0.0716156	0.0795297	0.0866257	0.074705	0.0903523	0.0857741	0.0742193	0.0864017	0.0745053	0.0863194	0.0694363	0.0866964	0.0836284	0.078476	0.0824095	0.0692255	0.0882083	0.0786752	0.0980502	0.0975899	0.0888347	0.0632312	0.0854614	0.116236	0.0757592	0.0867918	0.0767298	0.0867861	0.0770439	0.0734713	0.0943052	0.084287	0.0774268	0.0720932	0.0789662	0.090635	0.0885469	0.072257	0.0748363	0.103403	0.0669674	0.168655	0.3610613	0.09530614	0.0917451	0.237747	0.300129	0.0313074	0.26748	0.0715911	0.08174689	0.268974	0.201896	0.237906	0.291224	1	0.6389387	0.08303491	-2.498217	0.1394495	0.01944616
1710	-2.38485e+08	-36240.9	-2.38449e+08	0.02421709	0.0742755	0.0730011	0.0705558	0.0911983	0.112679	0.0762295	0.0930604	0.0810314	0.0834701	0.083444	0.0721361	0.089288	0.0831658	0.087131	0.0854463	0.100653	0.0827464	0.0892306	0.0995463	0.115274	0.0778841	0.0799573	0.0763668	0.0797255	0.0813418	0.0968987	0.0805057	0.0794239	0.0777996	0.0731035	0.0889657	0.0676672	0.0824418	0.0918969	0.0820273	0.0820937	0.0712778	0.0714434	0.0793049	0.0712323	0.078283	0.0961559	0.0838817	0.0786333	0.0746524	0.0801553	0.0772558	0.103064	0.0688573	0.0759506	0.0689888	0.0682357	0.0928308	0.100975	0.085001	0.0726631	0.0741845	0.0799285	0.0872572	0.0705405	0.0697072	0.0735053	0.0887116	0.073661	0.0929079	0.0738557	0.0918989	0.0803128	0.0854153	0.0716207	0.0818865	0.0990651	0.0813359	0.0916455	0.081777	0.0912175	0.0866625	0.100969	0.0707803	0.0640249	0.0639163	0.0727414	0.0673517	0.0766968	0.0830858	0.0731217	0.0763731	0.0884834	0.0711771	0.0927402	0.0806953	0.0804434	0.0619641	0.0853243	0.07696	0.0806476	0.0840952	0.0983496	0.0890438	0.0768057	0.0574718	0.0910464	0.0776585	0.0848987	0.0869365	0.0908681	0.0597127	0.085314	0.0823842	0.0818517	0.0793679	0.0769983	0.0756613	0.100322	0.0673748	0.0872597	0.0908061	0.084388	0.0808816	0.007188116	0.7031801	0.01702898	0.0926297	0.233684	0.302004	0.0275746	0.272155	0.0719528	0.08171929	0.275027	0.202855	0.238949	0.283169	1	0.2968199	0.08251151	-2.502342	0.122675	0.01504916
1720	-2.38485e+08	-36233.1	-2.38449e+08	0.4882654	0.0844811	0.0742778	0.0864671	0.0894207	0.0665747	0.0747437	0.0681676	0.0942537	0.086057	0.0718068	0.0632804	0.0875477	0.0759152	0.0891489	0.0956803	0.08133	0.0818599	0.0732947	0.0926804	0.08215	0.076366	0.0783988	0.0748783	0.051211	0.0797564	0.0699356	0.0752185	0.0778758	0.0730391	0.0716786	0.0652193	0.0629196	0.0935181	0.0754116	0.0637246	0.0790107	0.0873174	0.0775994	0.0877664	0.0712413	0.0671596	0.094316	0.0822467	0.0745809	0.0806113	0.078593	0.0774088	0.0849075	0.086998	0.10304	0.0699234	0.0669057	0.0624523	0.0983848	0.0865474	0.0935203	0.0858346	0.0874979	0.0716232	0.0952046	0.0949961	0.0720726	0.070647	0.079098	0.091097	0.10532	0.0848223	0.0699099	0.0836032	0.0696535	0.0658999	0.0586136	0.0797505	0.0781466	0.0798296	0.0732473	0.0775027	0.0990012	0.0909216	0.088287	0.0750096	0.0788217	0.0824657	0.0752019	0.0814663	0.0869662	0.0784107	0.0794454	0.0836928	0.0922822	0.103593	0.0788754	0.0780171	0.0770876	0.0767489	0.0790756	0.0752458	0.0766661	0.081347	0.0707131	0.089565	0.0761623	0.0761448	0.0863461	0.0911418	0.0787971	0.0585489	0.0744048	0.0766644	0.0765883	0.0747272	0.0919358	0.0692315	0.0856319	0.0801145	0.0633714	0.0710619	0.0873837	0.0706006	0.457277	0.06346624	0.03098837	0.0921788	0.236366	0.307185	0.0270066	0.256521	0.0807422	0.07950382	0.266134	0.201917	0.243406	0.288543	1	0.9365338	0.08038865	-2.530476	0.1385189	0.01918749
1730	-2.38485e+08	-36235.3	-2.38449e+08	0.148114	0.0961451	0.0762329	0.0777931	0.0792227	0.0664069	0.101609	0.066453	0.0874051	0.0693811	0.0920874	0.0989673	0.0851088	0.0520005	0.087997	0.0809311	0.0791698	0.0808624	0.0723477	0.0927726	0.0869448	0.0669913	0.0802221	0.0815725	0.068516	0.0856733	0.0911375	0.0742467	0.0914798	0.0726922	0.0664824	0.0909388	0.0790955	0.0857169	0.082278	0.0934043	0.0919822	0.0836456	0.0703984	0.0705524	0.0703208	0.064316	0.0881203	0.0802709	0.0975596	0.0795697	0.0737178	0.0829959	0.0846876	0.085874	0.0651429	0.0765753	0.0685778	0.0681457	0.0663071	0.0910754	0.075567	0.108917	0.081771	0.0707998	0.0782413	0.0843828	0.0903822	0.064475	0.0939714	0.082621	0.0797684	0.0853235	0.0788868	0.082523	0.0607525	0.0642318	0.0734211	0.0787201	0.081793	0.0905879	0.0627977	0.0835912	0.116545	0.0761097	0.0753955	0.0859574	0.0908792	0.0814002	0.0855365	0.0930024	0.0858426	0.100026	0.0635026	0.0675315	0.0910229	0.0994234	0.0839653	0.0796385	0.121454	0.0584073	0.0915862	0.0790249	0.0637173	0.0864708	0.0856731	0.0965327	0.0751782	0.111054	0.0646518	0.0706613	0.0650595	0.089902	0.0842521	0.0838555	0.099473	0.0943872	0.0780025	0.068337	0.0899742	0.0790793	0.0648938	0.0807278	0.0721357	0.0708364	0.07698184	0.4802527	0.07113215	0.0875134	0.237282	0.300511	0.0298078	0.265024	0.0798611	0.08113237	0.275344	0.200968	0.241425	0.282263	1	0.5197473	0.08018273	-2.534721	0.1501576	0.02254731
1740	-2.38485e+08	-36238.4	-2.38449e+08	0.04622885	0.0744418	0.0745486	0.078214	0.111879	0.0658116	0.0747584	0.0700466	0.0670274	0.0796137	0.0993259	0.0906201	0.0843458	0.0883514	0.0872081	0.076696	0.0821632	0.0781164	0.0636613	0.085084	0.079834	0.108331	0.0762125	0.0930999	0.0737383	0.0760173	0.101479	0.073581	0.0906597	0.100289	0.0753179	0.0830893	0.0772442	0.0849484	0.0744033	0.0836036	0.114265	0.078624	0.0697673	0.0735498	0.0719576	0.0637394	0.0763964	0.0621991	0.0735706	0.082717	0.0980576	0.0822518	0.0644964	0.0851041	0.0917623	0.0749805	0.0785553	0.0675347	0.0940862	0.0794549	0.0850515	0.0808714	0.0957569	0.0744675	0.0868216	0.0836263	0.0867242	0.0673575	0.0745597	0.0795518	0.0842408	0.0947607	0.102209	0.0836786	0.0604668	0.0963482	0.0727629	0.0780144	0.0779247	0.0897758	0.0637209	0.0772104	0.0829744	0.066126	0.0798774	0.0982651	0.0977063	0.0807523	0.093385	0.0844163	0.102644	0.0704535	0.0652051	0.0938251	0.0903053	0.0815029	0.0832125	0.0763868	0.0868341	0.107902	0.0907652	0.0871662	0.0836635	0.0738016	0.0849485	0.073027	0.0745042	0.0895646	0.0791409	0.0988692	0.099506	0.0867533	0.0813088	0.0932811	0.0684133	0.0722166	0.0811886	0.097303	0.082004	0.0751484	0.0862513	0.0800041	0.071489	0.0871146	0.01564204	0.661639	0.03058681	0.0873877	0.237298	0.293974	0.0292483	0.267659	0.0844336	0.08236923	0.275547	0.197876	0.24176	0.284816	1	0.338361	0.08232592	-2.506641	0.1383594	0.01914332
1750	-2.38485e+08	-36237.1	-2.38449e+08	0.9970869	0.0744418	0.0978804	0.0807338	0.0651323	0.0774055	0.0747584	0.0910366	0.0826105	0.0914556	0.0900681	0.075765	0.0799747	0.0821611	0.0767295	0.0755874	0.0803614	0.0866146	0.0958951	0.0829811	0.0752171	0.0705647	0.0762125	0.0814792	0.0748666	0.0766598	0.0790403	0.0828293	0.0817799	0.0770229	0.0692505	0.078295	0.0795807	0.0850317	0.0744033	0.0861418	0.0891815	0.0725918	0.0697673	0.0710279	0.0971927	0.0770406	0.0996861	0.0723971	0.079079	0.093321	0.0757075	0.0990121	0.0732974	0.0628227	0.0917623	0.0853103	0.0785553	0.0807522	0.104871	0.0714935	0.0871486	0.0725152	0.0986734	0.064539	0.0868216	0.0744989	0.0854198	0.10181	0.0816984	0.0821203	0.0750788	0.0947607	0.0849362	0.0815203	0.090043	0.0785924	0.0700623	0.0780144	0.0662855	0.0897758	0.0612787	0.0762538	0.066914	0.0909143	0.0747552	0.0798891	0.0977063	0.0861329	0.0901964	0.0938446	0.0657413	0.0817155	0.064003	0.0712775	0.0731252	0.0782289	0.0746945	0.0735321	0.0931353	0.0647792	0.0984528	0.100598	0.077224	0.0738016	0.0896615	0.0654443	0.0843666	0.0998239	0.0660644	0.0789187	0.091648	0.087054	0.0813088	0.0682222	0.0895495	0.0761333	0.0903202	0.0745376	0.0762171	0.071018	0.0838916	0.0833079	0.0639141	0.0928799	0.7137387	0.284176	0.2833482	0.0978226	0.239596	0.286109	0.0258273	0.270245	0.0803993	0.08085402	0.268796	0.197128	0.239447	0.294628	1	0.715824	0.08031764	-2.528908	0.1195177	0.01428447
1760	-2.38485e+08	-36246.5	-2.38449e+08	0.6947311	0.0732485	0.0651107	0.0823433	0.0787829	0.0761646	0.07356	0.085203	0.06254	0.0899895	0.122691	0.082805	0.0843402	0.080844	0.0737888	0.0743757	0.0790731	0.0908969	0.0697139	0.0816508	0.0740113	0.0822784	0.0749908	0.0803049	0.0780676	0.0775361	0.0753653	0.0915684	0.0804689	0.0696697	0.0971881	0.0690376	0.0783049	0.0751531	0.0719875	0.0704142	0.0877519	0.0913607	0.0723736	0.0821503	0.0802015	0.0740804	0.0837309	0.0712365	0.0642096	0.0673499	0.0744939	0.0795795	0.0802136	0.0905402	0.066805	0.0779358	0.0740365	0.0794577	0.101355	0.0713495	0.0857516	0.0665342	0.0830989	0.094622	0.0788717	0.0733046	0.0737405	0.0856589	0.0804797	0.0874768	0.0796038	0.10265	0.0772553	0.0743918	0.085782	0.0762211	0.0698272	0.0671998	0.105487	0.0885441	0.0835008	0.064911	0.0717837	0.0746747	0.0821744	0.0808573	0.111899	0.0847521	0.0701647	0.0882107	0.0819904	0.0804055	0.0681193	0.0779886	0.0906006	0.0796474	0.101898	0.0693244	0.0596048	0.0886415	0.0634184	0.0989851	0.0850873	0.0928296	0.110569	0.0712539	0.0921519	0.0860376	0.0668589	0.0897794	0.0901788	0.0963462	0.0800054	0.0674967	0.0747677	0.0689196	0.0888723	0.0764763	0.0853407	0.0880714	0.0742996	0.0819725	0.065461	0.0682515	0.6565766	0.0549198	0.03815449	0.0890927	0.237785	0.304735	0.0280105	0.250479	0.0898974	0.08029211	0.265406	0.206014	0.236885	0.291695	1	0.9450802	0.0801677	-2.532971	0.1366451	0.01867189
1770	-2.38485e+08	-36249.1	-2.38449e+08	0.02827698	0.0753567	0.0941961	0.0663921	0.0810504	0.0634393	0.0794251	0.0817387	0.0755329	0.0931079	0.0876958	0.0851882	0.0867677	0.089869	0.102632	0.0837704	0.0692959	0.0842941	0.0800578	0.0684428	0.0811962	0.0846465	0.0950552	0.080891	0.0824644	0.0729393	0.0726336	0.084839	0.0910787	0.0700201	0.07962	0.0701381	0.0830054	0.0773161	0.0866293	0.0799795	0.0888786	0.0783336	0.0727317	0.0892879	0.0825098	0.0900992	0.0893242	0.0732868	0.0660576	0.0692883	0.0938323	0.075876	0.0738106	0.089646	0.0636598	0.0801789	0.0761674	0.0817446	0.0632287	0.0831096	0.0896541	0.0931923	0.0950307	0.0674227	0.0663214	0.10763	0.0910548	0.0709101	0.0794726	0.0713315	0.0746123	0.105604	0.0603396	0.0739013	0.0831941	0.0875054	0.0675695	0.0709669	0.075679	0.0731807	0.0878054	0.0973905	0.0747874	0.0681934	0.0681012	0.0831844	0.112024	0.0698166	0.0721842	0.0956191	0.0755322	0.0815159	0.0701171	0.0565102	0.0749064	0.0841461	0.100291	0.0843462	0.0629532	0.078277	0.0652233	0.0642187	0.0748072	0.0722217	0.101194	0.071125	0.0948041	0.0767764	0.0740994	0.0765549	0.0827564	0.074687	0.064049	0.0919943	0.0644611	0.0847779	0.0803658	0.0854496	0.073142	0.116688	0.091953	0.0835329	0.0854538	0.0818157	0.02332939	0.1749689	0.004947592	0.0944794	0.234432	0.300438	0.0305058	0.268987	0.0711578	0.08030405	0.279691	0.193549	0.240497	0.286262	1	0.8250311	0.08081976	-2.526853	0.1504607	0.02263841
1780	-2.38485e+08	-36254.1	-2.38449e+08	0.1157439	0.0702912	0.10132	0.0718769	0.083064	0.0937149	0.0770537	0.0830186	0.0643225	0.0954211	0.07594	0.0890465	0.076657	0.0619	0.0764385	0.0589894	0.0904997	0.0788414	0.0757754	0.0649657	0.0832135	0.070944	0.086389	0.0784512	0.0693498	0.080649	0.0626667	0.0832382	0.0860135	0.0823912	0.0963422	0.0774765	0.062276	0.079237	0.0657413	0.0829424	0.0891246	0.0798648	0.0745387	0.0823939	0.0666288	0.0884322	0.0857837	0.0915707	0.0558966	0.0806703	0.0850097	0.0633378	0.0867485	0.0877354	0.0817301	0.0913896	0.0597661	0.0837754	0.0626912	0.0622288	0.0680366	0.0728893	0.0640924	0.0788258	0.0678275	0.0741179	0.0765257	0.0726718	0.0655613	0.0763056	0.08755	0.0679717	0.0851858	0.0748352	0.085261	0.0896794	0.0867101	0.0585676	0.0727525	0.0847793	0.0810767	0.0881212	0.0859893	0.0838847	0.0877707	0.0852511	0.0736988	0.0715512	0.0842342	0.0897125	0.0774087	0.0644574	0.0651918	0.0709179	0.0990693	0.0799936	0.095923	0.0708645	0.083801	0.0595313	0.075096	0.073527	0.0758063	0.0628229	0.0797177	0.0658454	0.0612477	0.0601828	0.0759403	0.0788148	0.0921526	0.0668317	0.0745417	0.0811085	0.0854944	0.0778305	0.0710051	0.110613	0.0749591	0.115168	0.0871323	0.102361	0.0716626	0.0762924	0.06169859	0.4669389	0.05404534	0.0960394	0.232584	0.296729	0.0299884	0.271708	0.0729506	0.07815566	0.276318	0.197977	0.242214	0.28349	1	0.5330611	0.07775815	-2.56512	0.1481115	0.02193702
