Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
2600	-2.38485e+08	-36237.6	-2.38449e+08	1.400086	0.0695824	0.0767039	0.0838025	0.0807665	0.0926807	0.0738935	0.0827069	0.0850098	0.08505	0.0856743	0.0758302	0.0775334	0.0811472	0.0867538	0.0822632	0.0756221	0.0755944	0.0850098	0.085615	0.0881873	0.0860411	0.0813358	0.0882778	0.0758884	0.0916375	0.079565	0.0926298	0.0817006	0.0808212	0.0754383	0.0754439	0.0797023	0.0862428	0.0737112	0.0733008	0.0894529	0.0799918	0.0763874	0.0843643	0.0862745	0.0830649	0.0823646	0.0745506	0.0787775	0.083236	0.0827243	0.0733139	0.0843798	0.0735561	0.0907243	0.0793879	0.0836404	0.0798802	0.0798716	0.0791807	0.0898564	0.076373	0.0740186	0.0762188	0.0800537	0.081856	0.0757966	0.0691351	0.0762701	0.0886449	0.0707599	0.0835396	0.0745289	0.0881621	0.0701844	0.0845151	0.0784967	0.081884	0.0831737	0.0869001	0.0782458	0.0823176	0.0808521	0.0777106	0.0757191	0.0814155	0.0840898	0.0777694	0.080185	0.0873612	0.082866	0.0780937	0.0820829	0.0849361	0.0829295	0.0693046	0.0798776	0.0931838	0.071727	0.0755548	0.0822939	0.0781223	0.0848954	0.0843657	0.0941794	0.0776014	0.0853036	0.0847843	0.0753596	0.0773963	0.0752867	0.0827828	0.0802657	0.0749397	0.0790758	0.083313	0.0738077	0.0888175	0.0791662	0.0874755	0.076803	0.0871467	0.0740763	0.0862286	1.08027	0.2284262	0.3198163	0.0986255	0.246617	0.289364	0.0293497	0.258862	0.0771817	0.08089382	0.272887	0.201771	0.231804	0.293537	1	0.7715738	0.08025942	-2.524779	0.06763811	0.004574914
2610	-2.38485e+08	-36245.9	-2.38449e+08	0.2125998	0.0777727	0.0779532	0.077787	0.0789014	0.0654822	0.0816289	0.0807971	0.0830467	0.083086	0.0824558	0.0874215	0.0819945	0.0805413	0.0737453	0.08324	0.0738758	0.0704392	0.0793649	0.0738195	0.0799412	0.0938159	0.0794576	0.092355	0.0740258	0.0794747	0.0777277	0.0723778	0.079814	0.0789549	0.0736963	0.0737018	0.0754538	0.0856205	0.0813925	0.0766002	0.0888019	0.0861592	0.0781961	0.0902426	0.0854647	0.0838861	0.0804627	0.072829	0.0811414	0.0813139	0.0833116	0.0716209	0.0824313	0.0718575	0.0755354	0.0786641	0.0771297	0.0780356	0.0825615	0.0774574	0.0788345	0.0902528	0.0716242	0.0744587	0.0791772	0.0839143	0.0631913	0.0752782	0.0745089	0.0750994	0.0823348	0.0816104	0.0746275	0.0738364	0.0833102	0.0855546	0.0853761	0.0773519	0.081253	0.0805429	0.085533	0.0804167	0.0789851	0.0863919	0.0772691	0.0753863	0.0748545	0.080786	0.0828519	0.0853438	0.0809524	0.0765518	0.0758686	0.0838782	0.0810144	0.0729727	0.078033	0.091032	0.0877816	0.081684	0.0803935	0.0763183	0.0805605	0.0780272	0.0870881	0.0935724	0.0833338	0.0651883	0.0736194	0.0793985	0.087099	0.0808712	0.0784122	0.0772164	0.0821535	0.0904978	0.0721033	0.0867666	0.0790111	0.0854555	0.0930436	0.0945391	0.0723657	0.0844406	0.1240382	0.4165649	0.08856162	0.0949955	0.255753	0.292327	0.0317399	0.248263	0.0769215	0.08005097	0.272115	0.201974	0.229077	0.296834	1	0.5834351	0.07946218	-2.535043	0.07168092	0.005138155
2620	-2.38485e+08	-36250.2	-2.38449e+08	0.04679002	0.0924862	0.0780921	0.079834	0.0794168	0.0730573	0.0718615	0.0738385	0.0831948	0.088207	0.0879601	0.0875774	0.0767796	0.0806849	0.0728129	0.0938648	0.0871114	0.0705648	0.0795064	0.0793889	0.0800837	0.0716138	0.0927108	0.0712869	0.072735	0.0928536	0.0778663	0.0857625	0.0799563	0.0790956	0.076705	0.0848043	0.0867325	0.0870688	0.0759157	0.0719127	0.0889602	0.0777784	0.100026	0.0810015	0.0875952	0.0791574	0.0758525	0.0844974	0.0812861	0.0856392	0.0844289	0.0737026	0.0748201	0.0717962	0.0803216	0.0832872	0.0738206	0.0750743	0.08111	0.080672	0.0742824	0.0698693	0.0717519	0.0725544	0.0757358	0.0840639	0.0898387	0.0808701	0.0746417	0.0752333	0.0824816	0.0817559	0.0747605	0.073968	0.0834588	0.0765058	0.0964966	0.0883448	0.0856717	0.0710192	0.0948511	0.0822874	0.0927891	0.068848	0.076108	0.0814145	0.0703664	0.0899113	0.0829996	0.0732542	0.0810967	0.0766883	0.084337	0.0783892	0.0715403	0.0731028	0.0735998	0.0911942	0.0660249	0.0917842	0.0774169	0.0703742	0.0818036	0.0943026	0.0872434	0.0702205	0.0836723	0.0984065	0.0737506	0.0788127	0.066313	0.0756429	0.078552	0.0794584	0.0804554	0.0731949	0.0722319	0.0869212	0.076323	0.0861404	0.0794092	0.0947076	0.0724947	0.0785506	0.001835693	0.9607674	0.04495433	0.101715	0.228084	0.294916	0.0243348	0.267766	0.0831838	0.08020555	0.262827	0.202988	0.239529	0.294656	1	0.03923258	0.08127393	-2.514114	0.0914787	0.008368352
2630	-2.38485e+08	-36253.6	-2.38449e+08	0.05841387	0.0874788	0.0783784	0.0811222	0.0746074	0.0901207	0.0911936	0.0815861	0.0845372	0.0896303	0.0756388	0.0934259	0.0780185	0.0774992	0.0872295	0.0953794	0.0853147	0.0780921	0.0813418	0.0806699	0.0807393	0.0806607	0.0764633	0.0800862	0.075381	0.075906	0.0868412	0.0681399	0.0838251	0.0803719	0.0779427	0.0770077	0.07081	0.0745804	0.0740191	0.0772125	0.082215	0.0790335	0.0687149	0.0805646	0.0850874	0.0877995	0.0832317	0.0858609	0.0825977	0.087021	0.0857912	0.0793511	0.0890448	0.0809157	0.0816177	0.0843766	0.0799404	0.0781825	0.0824188	0.0819737	0.0684743	0.0709967	0.0949365	0.0744879	0.0846754	0.0930834	0.0912884	0.082175	0.0905599	0.0764473	0.0857014	0.0691622	0.0861043	0.0843994	0.0848055	0.0823486	0.0712278	0.0747903	0.0849458	0.0772959	0.0772287	0.085584	0.0836208	0.0803425	0.0692381	0.0827282	0.0729964	0.092151	0.0843389	0.0744362	0.0920255	0.0784222	0.0856978	0.087814	0.0980233	0.076693	0.0743286	0.0787159	0.0789287	0.0897371	0.0793754	0.0993639	0.0805632	0.0936977	0.0886511	0.0791345	0.0788575	0.0692579	0.0826818	0.091815	0.0884749	0.0858227	0.091083	0.0796235	0.0911049	0.0788436	0.0750216	0.0820077	0.0815529	0.0753173	0.0857115	0.0750506	0.0930642	0.0719907	0.02201889	0.6230537	0.03639498	0.0913541	0.236736	0.294705	0.0298425	0.267575	0.0797865	0.08189928	0.267573	0.204379	0.240522	0.287527	1	0.3769463	0.08129969	-2.51348	0.08794518	0.007734355
2640	-2.38485e+08	-36253.3	-2.38449e+08	0.0905167	0.0790491	0.085085	0.0881531	0.0721807	0.0844499	0.0703533	0.0928114	0.0949008	0.0702522	0.0731785	0.0764409	0.0766099	0.0896134	0.0815749	0.0767273	0.090818	0.0839375	0.0956813	0.0747906	0.0781132	0.079731	0.0739762	0.0774813	0.0733945	0.073437	0.0840166	0.0959203	0.0810986	0.0832896	0.0754075	0.0813229	0.0905547	0.0754048	0.0712024	0.0873034	0.079235	0.0764628	0.075007	0.0779441	0.0823198	0.0849437	0.0741571	0.0830682	0.0712767	0.0806521	0.0945787	0.0767701	0.0889543	0.0760895	0.0786236	0.0816322	0.0832267	0.0821362	0.0821399	0.0793074	0.0702065	0.0686875	0.10398	0.0720651	0.0847687	0.0893551	0.0831626	0.0815624	0.0796232	0.0716423	0.0693111	0.0821853	0.0733915	0.067581	0.104397	0.0731956	0.0681597	0.0893876	0.0766586	0.0903146	0.0922935	0.0907998	0.0882286	0.0853036	0.0844092	0.0843117	0.0838264	0.0891537	0.0862758	0.0720151	0.0696467	0.0939142	0.0796055	0.0857809	0.0936764	0.0874782	0.0734423	0.0949601	0.0720402	0.0712933	0.0792606	0.0813754	0.0992891	0.0906501	0.0825512	0.0889043	0.100375	0.0901261	0.080292	0.0715	0.0698896	0.0835617	0.0805797	0.0740967	0.0875747	0.0814837	0.0843798	0.0793382	0.0789003	0.0895552	0.0915042	0.0773935	0.0833132	0.0758451	0.02211778	0.7556497	0.06839892	0.0963285	0.235331	0.297245	0.026648	0.265115	0.0793324	0.08173628	0.271086	0.205465	0.235175	0.288274	1	0.2443503	0.08194048	-2.507957	0.1113105	0.01239002
2650	-2.38485e+08	-36251.1	-2.38449e+08	0.1522573	0.0757649	0.0861295	0.0776168	0.0641509	0.0806184	0.0666216	0.0821884	0.0658889	0.0711145	0.085727	0.0773792	0.0775503	0.0768897	0.0812106	0.0776691	0.0751971	0.0830053	0.0761664	0.0779457	0.08457	0.0807097	0.0716618	0.0784323	0.0745238	0.0838375	0.0849919	0.0686985	0.075006	0.0856497	0.0868104	0.0823211	0.0669375	0.0783743	0.0830919	0.0803998	0.086654	0.0774014	0.0759277	0.0919619	0.0833303	0.0903364	0.0906613	0.0861197	0.0962164	0.0761069	0.0909597	0.0867541	0.0780107	0.0770234	0.074329	0.0920348	0.081615	0.0831444	0.0831481	0.0768864	0.0731601	0.0695306	0.0871897	0.0768636	0.0882534	0.087528	0.0930888	0.0825635	0.0813128	0.074809	0.0957849	0.0831941	0.0791647	0.0754477	0.07375	0.0707361	0.0885948	0.0738775	0.0827425	0.079684	0.0934264	0.0787073	0.0948267	0.0917481	0.0854453	0.075676	0.0946832	0.0883537	0.0873349	0.100875	0.0877547	0.0777102	0.0739352	0.0773641	0.0723416	0.0727833	0.0923254	0.0961257	0.0844773	0.0858769	0.0759447	0.0868171	0.0927945	0.0865431	0.0835645	0.0966369	0.0890023	0.0748201	0.0730982	0.0692747	0.0812292	0.0845874	0.0815688	0.0830731	0.0787488	0.085764	0.0854156	0.0921695	0.0875859	0.0874822	0.0858724	0.0783435	0.0815816	0.0706907	0.1334454	0.1235532	0.01881188	0.0869667	0.243483	0.298725	0.0259397	0.26365	0.0812357	0.08172376	0.272275	0.195409	0.23382	0.298496	1	0.8764468	0.0822247	-2.503478	0.1017653	0.01035617
2660	-2.38485e+08	-36245.5	-2.38449e+08	0.625561	0.0882834	0.0845438	0.0786346	0.0739759	0.0816756	0.0922949	0.0758335	0.0874362	0.068791	0.0827246	0.0895689	0.0872221	0.0778981	0.0822755	0.081843	0.0850381	0.0822407	0.0771652	0.086747	0.0856791	0.086472	0.0763636	0.0732589	0.0826595	0.0634816	0.0925326	0.0945651	0.082161	0.0867729	0.0847862	0.0786847	0.0936614	0.0794021	0.0799627	0.0793094	0.0808749	0.0874204	0.0778188	0.092086	0.0690637	0.0836045	0.0808465	0.0872491	0.0906455	0.0850187	0.0921526	0.0777367	0.0830263	0.0780335	0.0753038	0.0813488	0.0826853	0.0842348	0.0842385	0.0818059	0.0975124	0.0791124	0.0870987	0.083425	0.0860272	0.0810522	0.0807061	0.0820462	0.0878166	0.0838991	0.0825573	0.0762796	0.0820749	0.0688341	0.073161	0.0849323	0.0897567	0.0748463	0.0722442	0.0762561	0.0773826	0.0710813	0.0717691	0.0886448	0.073869	0.0766684	0.0806363	0.0886264	0.0863998	0.0758076	0.0835457	0.0787292	0.0858642	0.0922282	0.0806667	0.0783429	0.0855362	0.0769207	0.0855852	0.0870031	0.0769407	0.0932551	0.0789461	0.0880859	0.0846604	0.0716717	0.0901695	0.087765	0.0814471	0.0919901	0.0839297	0.0844109	0.0826385	0.0841625	0.0797815	0.074768	0.0763186	0.0701974	0.0733025	0.078287	0.0691302	0.0826467	0.0826514	0.0773562	0.5638645	0.09862594	0.06169654	0.0842344	0.24426	0.294843	0.0329165	0.265409	0.0783374	0.08183696	0.274125	0.200482	0.235189	0.290203	1	0.9013741	0.08145446	-2.510635	0.07647245	0.005848036
2670	-2.38485e+08	-36244.1	-2.38449e+08	0.1947726	0.0876048	0.0811662	0.0781776	0.0804699	0.0816756	0.0760234	0.0809711	0.0928892	0.0889539	0.0854299	0.083065	0.0872221	0.0865219	0.0808145	0.081843	0.0850381	0.0902548	0.0965206	0.0842509	0.0751973	0.0834539	0.088027	0.0732589	0.0733038	0.0865711	0.0925326	0.0792817	0.082161	0.0886463	0.0847862	0.0744175	0.0948816	0.0803937	0.073694	0.0793094	0.0926196	0.0874204	0.0778188	0.092086	0.0868367	0.0836045	0.0808465	0.0799176	0.0862821	0.0837854	0.0896421	0.079867	0.0830263	0.0780335	0.0753038	0.0805464	0.0826853	0.0777474	0.0843728	0.0818059	0.097111	0.0859029	0.0846845	0.0804898	0.0855552	0.0693357	0.0759527	0.0761096	0.0855931	0.0865005	0.0909332	0.0740615	0.0820749	0.0820683	0.0925391	0.075868	0.0897567	0.0748463	0.0809067	0.0846024	0.0773826	0.0864983	0.0792662	0.0861662	0.0836965	0.0857727	0.0842189	0.0798145	0.0863998	0.0958461	0.0835457	0.0745255	0.0828373	0.0725108	0.0880501	0.0783429	0.0923011	0.0878853	0.0792304	0.0763472	0.0769407	0.0822984	0.0858258	0.0745452	0.0876402	0.0946844	0.0786949	0.082618	0.0814471	0.080354	0.0948795	0.089834	0.0814738	0.0798895	0.0797815	0.0996067	0.0763186	0.0978656	0.0733776	0.0911745	0.0691302	0.0730377	0.0826514	0.0773562	0.1392593	0.2850156	0.05551321	0.0921365	0.233262	0.298385	0.0284157	0.269616	0.0781855	0.08310935	0.279924	0.203932	0.231534	0.28461	1	0.7149844	0.08254001	-2.497361	0.07600933	0.005777418
2680	-2.38485e+08	-36245.9	-2.38449e+08	0.5043831	0.0866647	0.0830583	0.0799999	0.074522	0.0708691	0.0960105	0.0828586	0.0783062	0.0794739	0.0874213	0.0886661	0.0892553	0.0885388	0.0777043	0.0968123	0.0803243	0.0979844	0.0875498	0.0798019	0.0906433	0.0853993	0.090079	0.0828562	0.0644313	0.0897289	0.0765571	0.0811298	0.0754366	0.0769706	0.0752485	0.0894094	0.0919769	0.0822677	0.0911545	0.0811581	0.0798087	0.0894582	0.0844129	0.0942326	0.0713364	0.0773577	0.0827311	0.0817806	0.079254	0.0786063	0.0739635	0.0774406	0.0721369	0.0798526	0.0770591	0.0759139	0.0846127	0.0777635	0.0847398	0.0837128	0.082317	0.0827231	0.0865789	0.0823661	0.0813599	0.070952	0.0896668	0.0911211	0.0824757	0.0723892	0.0930529	0.0841116	0.0839882	0.0839814	0.0890936	0.0869877	0.091849	0.0747506	0.0851482	0.103283	0.0779381	0.0833529	0.0876503	0.0829451	0.0769535	0.0863661	0.0752007	0.0805039	0.0884138	0.0841386	0.0884045	0.0762627	0.074093	0.074555	0.0858602	0.0838062	0.0944528	0.0824449	0.0810773	0.0867116	0.0782095	0.0712878	0.0878265	0.0762829	0.0740251	0.0943068	0.0840638	0.0845439	0.0876525	0.0777402	0.074858	0.0881191	0.0815329	0.0845219	0.0887458	0.0891794	0.0775574	0.0955926	0.0729277	0.0854552	0.0901757	0.0747403	0.0845781	0.0794964	0.2912321	0.4225975	0.213151	0.0864953	0.241487	0.290217	0.0297165	0.269107	0.0829772	0.08293437	0.270212	0.207475	0.229795	0.292517	1	0.5774025	0.08295721	-2.493334	0.0883638	0.007808161
2690	-2.38485e+08	-36244.9	-2.38449e+08	0.09202054	0.076624	0.0876559	0.0795924	0.0724217	0.0705081	0.0911892	0.0824365	0.0887	0.0822144	0.086976	0.0818842	0.0837939	0.0810459	0.0927929	0.0895673	0.0670774	0.0955055	0.0877313	0.0793954	0.0901816	0.0849643	0.0896202	0.095913	0.0858019	0.0792145	0.0741725	0.094458	0.0750524	0.094007	0.0917816	0.0769016	0.0915083	0.0787109	0.0929243	0.098403	0.0942758	0.0890025	0.0813469	0.0937526	0.0623108	0.0822576	0.0816946	0.0795245	0.0788503	0.0819779	0.0794512	0.0767552	0.0849076	0.0794458	0.0766666	0.0921514	0.0841817	0.0921499	0.0926646	0.0941486	0.0826836	0.0867806	0.0799194	0.0844749	0.0809454	0.075441	0.08921	0.0837716	0.0981679	0.0787631	0.0925789	0.09676	0.0790265	0.0835536	0.0879582	0.0865446	0.0913811	0.086074	0.0739494	0.0840922	0.0784829	0.0829283	0.0974347	0.0860313	0.0673552	0.0783658	0.105948	0.0768611	0.0782595	0.0763108	0.0883055	0.0931835	0.0727821	0.0741752	0.0819753	0.101524	0.0939716	0.0863056	0.0806643	0.0784778	0.0786826	0.0816483	0.0708044	0.0758943	0.0758983	0.0713354	0.0836356	0.0801136	0.0776421	0.0949347	0.071963	0.0857874	0.0811176	0.0840914	0.0723907	0.0723706	0.0834606	0.090719	0.0690022	0.0850199	0.0686404	0.0832581	0.080327	0.0790914	0.06274952	0.3180922	0.02927102	0.0882864	0.231937	0.30138	0.0317628	0.267138	0.0794953	0.0834243	0.265912	0.2126	0.233623	0.287865	1	0.6819078	0.08304712	-2.495077	0.1160159	0.01345969
2700	-2.38485e+08	-36246.4	-2.38449e+08	0.09141357	0.0787371	0.0887264	0.0805644	0.0800832	0.0901033	0.0663094	0.0775666	0.0849519	0.0832184	0.0726332	0.0828841	0.0914043	0.09679	0.0834204	0.0846996	0.0662647	0.0678571	0.0677054	0.0716027	0.0749197	0.0731833	0.0784528	0.0750266	0.0823828	0.0714517	0.0847715	0.0843733	0.0766037	0.0774719	0.0776243	0.0754217	0.0926259	0.100053	0.0816185	0.0996047	0.101511	0.087064	0.0816436	0.0764968	0.0730796	0.0863818	0.0826923	0.0914781	0.0934773	0.0829791	0.091773	0.0704845	0.0816257	0.0981983	0.0662734	0.0719405	0.0889596	0.0771798	0.0778499	0.0952983	0.0901411	0.0875762	0.0838405	0.0793546	0.0819339	0.0922319	0.0734067	0.0766542	0.0993668	0.0784878	0.0942206	0.0835632	0.0763332	0.084574	0.0864255	0.087895	0.0626443	0.0871252	0.104025	0.0697446	0.0640965	0.0773895	0.082458	0.0870819	0.0832711	0.0793228	0.0962872	0.0772137	0.0893152	0.0762618	0.0947825	0.0980063	0.0703203	0.0869542	0.0755777	0.0815522	0.0808473	0.0816387	0.0726847	0.089812	0.0796435	0.0898105	0.0896233	0.0888012	0.0768252	0.09301	0.0872816	0.0756404	0.075789	0.0791243	0.0901481	0.0868351	0.0735028	0.0851183	0.0806158	0.101652	0.0844798	0.0918269	0.0695882	0.0860582	0.0984436	0.0827135	0.0923363	0.0800573	0.05668216	0.3799372	0.03473142	0.0882301	0.238038	0.292504	0.0323172	0.270437	0.0784734	0.08286419	0.270239	0.206106	0.231441	0.292214	1	0.6200628	0.08360926	-2.487099	0.1048612	0.01099588
2710	-2.38485e+08	-36250.7	-2.38449e+08	0.122747	0.0791736	0.0785178	0.081011	0.0829343	0.0813338	0.0953163	0.0887785	0.0706206	0.0730835	0.0730358	0.0721134	0.091911	0.0902587	0.0728164	0.070769	0.0776231	0.0853966	0.0797214	0.0788454	0.0858199	0.0784843	0.0671526	0.087591	0.0720734	0.0893358	0.0753526	0.0844252	0.0856368	0.0954025	0.0780546	0.0745701	0.101981	0.0891541	0.082071	0.0724431	0.0857459	0.0812967	0.0711719	0.0737018	0.0665589	0.0831286	0.0831507	0.0910282	0.0913529	0.0819694	0.0774458	0.109513	0.0748837	0.0822815	0.0959723	0.0722808	0.0864627	0.0776077	0.0703536	0.0941508	0.0906408	0.0880617	0.0940388	0.0637796	0.0897316	0.0826962	0.0869816	0.0770791	0.0835518	0.0797389	0.094743	0.075312	0.0669601	0.0829816	0.0720983	0.0748981	0.086725	0.0876081	0.0855466	0.0978727	0.08832	0.0814406	0.0860089	0.095457	0.0864	0.0895086	0.0968209	0.0776418	0.0791446	0.074461	0.0826957	0.0735958	0.0889481	0.0808646	0.0629043	0.0812568	0.0695902	0.0784145	0.0730876	0.093542	0.0769086	0.0903083	0.0787691	0.0806612	0.0752973	0.0803234	0.0803423	0.0918111	0.0763647	0.0754454	0.0679636	0.0673591	0.0914425	0.0797679	0.0810627	0.0731269	0.0849481	0.0923359	0.0650727	0.0865353	0.0789076	0.0875301	0.085263	0.0707266	0.06323008	0.4848746	0.05951688	0.084592	0.220835	0.302914	0.0277029	0.280063	0.0838928	0.08161586	0.280965	0.194831	0.242635	0.28157	1	0.5151254	0.07958853	-2.538067	0.119848	0.01436353
2720	-2.38485e+08	-36250	-2.38449e+08	0.4142733	0.0854311	0.103945	0.0970941	0.0854461	0.08183	0.0739742	0.0849452	0.0712013	0.0725335	0.0782737	0.087836	0.0913568	0.0659604	0.0723773	0.0769089	0.0771551	0.0848816	0.0949915	0.0901025	0.0866968	0.078011	0.0681568	0.0877886	0.0996971	0.0830701	0.0849562	0.0839161	0.0788973	0.0779541	0.075208	0.091562	0.0786008	0.0848822	0.0815761	0.0903196	0.0799993	0.0838416	0.0760622	0.0780358	0.103125	0.0852159	0.0826493	0.0904793	0.0748417	0.0842919	0.0675759	0.0898027	0.0796314	0.0772148	0.0810264	0.084023	0.0981754	0.0868545	0.0932661	0.0987957	0.0882797	0.0893173	0.0742028	0.0796234	0.0903838	0.0821976	0.0864014	0.0789435	0.0830479	0.0792581	0.0939151	0.0748579	0.0798164	0.0737985	0.0716636	0.103555	0.0890829	0.0723562	0.0828315	0.0879677	0.0831052	0.0728843	0.102935	0.0852816	0.0859168	0.0814635	0.0823172	0.0878699	0.0786674	0.0690411	0.0813514	0.0904048	0.0764273	0.0820521	0.0739023	0.0807668	0.096167	0.0800275	0.0838512	0.0841588	0.10025	0.0853781	0.0779238	0.0726833	0.0799717	0.0746741	0.0708187	0.0744652	0.0718644	0.0749905	0.0907361	0.0773841	0.0822291	0.0777395	0.0805738	0.0848618	0.0762967	0.0797584	0.0707331	0.0860134	0.0784318	0.0860197	0.0847489	0.0844519	0.3506747	0.1535185	0.06359862	0.0874141	0.232851	0.297688	0.030255	0.267832	0.0839595	0.08273559	0.279993	0.201496	0.228341	0.290169	1	0.8464815	0.08259018	-2.497821	0.08895766	0.007913466
2730	-2.38485e+08	-36247.6	-2.38449e+08	0.127129	0.0750886	0.0768667	0.0966808	0.0850824	0.0837421	0.0736594	0.0845836	0.0737335	0.0817384	0.077093	0.0874621	0.0718008	0.0707551	0.0897193	0.0787631	0.0790507	0.0793958	0.0816075	0.0795751	0.0862989	0.0907947	0.0693778	0.0708229	0.0784519	0.0788968	0.0845945	0.0858136	0.0824965	0.0957335	0.0766938	0.0911722	0.0833009	0.0877208	0.0812288	0.0817534	0.0699375	0.0684241	0.0790657	0.0693091	0.0848971	0.0848531	0.0877612	0.0713257	0.0748072	0.083933	0.0800233	0.0828543	0.0909346	0.0768861	0.0806815	0.0754541	0.0812173	0.0926441	0.0880284	0.0716223	0.0705826	0.0797454	0.0870571	0.0967384	0.0899991	0.0811036	0.0767048	0.0928497	0.0889791	0.0789207	0.0840741	0.0778452	0.0730722	0.0880101	0.0713585	0.0945855	0.0887037	0.0906174	0.0824789	0.0822129	0.0920776	0.0816798	0.0852771	0.0849186	0.0812152	0.0819774	0.0819668	0.0874958	0.0804204	0.0830429	0.0919751	0.0733782	0.0720825	0.0735697	0.0735877	0.080423	0.086652	0.0802507	0.0919171	0.0682933	0.0998236	0.0803397	0.0816857	0.0738862	0.082015	0.0743563	0.102766	0.0741483	0.0697476	0.0779102	0.0775357	0.0759361	0.0747738	0.0774086	0.0802309	0.0896455	0.0738949	0.0887014	0.075565	0.0757701	0.0759343	0.0753135	0.0705814	0.0840924	0.1048655	0.175125	0.02226347	0.0861557	0.238553	0.302079	0.0297339	0.260499	0.0829802	0.08122783	0.280432	0.198078	0.231597	0.289893	1	0.824875	0.08023127	-2.526503	0.08556692	0.007321698
2740	-2.38485e+08	-36252.4	-2.38449e+08	0.05291598	0.0721529	0.108644	0.0910547	0.0857218	0.0843714	0.0772238	0.0852192	0.0742877	0.0798245	0.0679544	0.0751597	0.0755165	0.0710416	0.0849269	0.109944	0.0790521	0.0772492	0.0880634	0.0679935	0.0733032	0.0888386	0.0691985	0.0738177	0.0825082	0.0729326	0.0954059	0.0734421	0.0751693	0.0780334	0.0777725	0.0749451	0.0772844	0.0968451	0.0818393	0.0684952	0.0813662	0.0744962	0.0796599	0.0761362	0.0854669	0.0822264	0.0884207	0.0754021	0.0803024	0.0753449	0.0806247	0.0947405	0.0809588	0.0808384	0.0665793	0.0812129	0.0824127	0.0933403	0.0825285	0.0721606	0.0908462	0.0803447	0.0877113	0.0882744	0.0751856	0.0842034	0.0747411	0.0935475	0.0896478	0.0847844	0.0847059	0.0784302	0.0760252	0.0805159	0.0800533	0.0882356	0.0904486	0.0714506	0.0830988	0.0828307	0.0927696	0.0679326	0.0769883	0.101516	0.0818256	0.0825935	0.0818545	0.0951977	0.0810248	0.0836669	0.0917468	0.0739297	0.0699943	0.0930088	0.0654879	0.0838382	0.0850164	0.0895489	0.0812763	0.0688065	0.0680347	0.0768847	0.084001	0.0744415	0.0752983	0.0978879	0.0812087	0.0874066	0.0714761	0.0784957	0.0841984	0.0651278	0.0838109	0.0779903	0.0872207	0.0665588	0.100112	0.0792418	0.0708746	0.0763396	0.0836093	0.0888888	0.0955241	0.0821843	0.01698877	0.6789482	0.03592721	0.081731	0.232988	0.296857	0.031555	0.271308	0.0855606	0.08133926	0.277897	0.195172	0.241018	0.285913	1	0.3210518	0.0799219	-2.532353	0.1062836	0.0112962
