Iteration	Posterior	Likelihood	Prior	birth_rate	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates[101]	branch_rates[102]	branch_rates[103]	branch_rates[104]	branch_rates[105]	branch_rates[106]	branch_rates[107]	branch_rates[108]	branch_rates[109]	branch_rates[110]	branch_rates[111]	branch_rates[112]	branch_rates[113]	branch_rates[114]	branch_rates[115]	branch_rates[116]	branch_rates[117]	branch_rates[118]	branch_rates[119]	death_rate	denom	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	mean_rt	pi[1]	pi[2]	pi[3]	pi[4]	root_time	turnover	ucln_mean	ucln_mu	ucln_sigma	ucln_var
1010	-36109.1	-36187.4	78.3111	0.2653602	0.00756814	0.0448348	0.0145717	0.0496408	0.0885669	0.056021	0.036007	0.12959	0.0301144	0.0404346	0.0431456	0.0352381	0.0388737	0.0350153	0.0138149	0.0173887	0.0537784	0.0214117	0.0200502	0.0289276	0.0538402	0.0637638	0.0540382	0.043855	0.0839544	0.0535853	0.0192271	0.0124296	0.0382114	0.0217203	0.049801	0.0582325	0.0232134	0.201055	0.0435342	0.0268361	0.04594	0.0271113	0.131386	0.0893104	0.0363552	0.179311	0.0435158	0.0472521	0.103838	0.0807595	0.206827	0.050134	0.0145207	0.152335	0.0429501	0.0108029	0.0291468	0.0191598	0.0111078	0.0334772	0.022775	0.0145193	0.0351286	0.0453256	0.0926535	0.107026	0.0223428	0.0758553	0.0161936	0.0215291	0.11339	0.0231819	0.0284068	0.0934047	0.0401718	0.0245101	0.105345	0.0073966	0.061738	0.0402106	0.049	0.102633	0.0439943	0.0408495	0.0532778	0.00697643	0.0160423	0.0612929	0.0394413	0.0800014	0.0452548	0.0862998	0.0278006	0.0296964	0.0304395	0.0172109	0.0416387	0.0408803	0.0448393	0.058961	0.0942309	0.0270138	0.0347066	0.0463171	0.0215886	0.00564667	0.0552714	0.0888085	0.0757379	0.0156064	0.0366244	0.0560417	0.0287381	0.111764	0.0562021	0.204342	0.0322322	0.0170026	0.0483168	0.094356	0.0530835	0.0505258	0.0358941	0.237565	0.1047454	0.02779525	0.104232	0.226828	0.304464	0.0304681	0.253528	0.08048	0.05214469	0.273818	0.195407	0.241823	0.288952	1.501235	0.8952546	0.05970734	-3.039738	0.6654892	0.4428759
1020	-36098.7	-36188.1	89.3856	0.1660113	0.0557676	0.0459952	0.040783	0.127563	0.0743272	0.0451824	0.071964	0.0634095	0.0970452	0.0623034	0.110652	0.016027	0.0573198	0.0146375	0.0432633	0.0301522	0.0334609	0.0189902	0.0307549	0.062848	0.0279397	0.0901271	0.0574181	0.0967006	0.0169073	0.0757705	0.0116615	0.0952904	0.0342072	0.0713863	0.0920091	0.0135877	0.0185688	0.0183392	0.0263255	0.323764	0.0227322	0.0603287	0.0266668	0.146146	0.0197012	0.0146749	0.0190583	0.0100659	0.0587287	0.0425754	0.0540672	0.0956418	0.0466093	0.0177079	0.0685405	0.223559	0.0854855	0.0386886	0.131645	0.0625428	0.0733616	0.077021	0.0216108	0.0185858	0.0246271	0.0649317	0.075707	0.0786721	0.0270147	0.0489659	0.0352398	0.0351428	0.0313511	0.0568621	0.0292728	0.0329663	0.039779	0.0621607	0.0189521	0.0383368	0.0711674	0.0437105	0.0648258	0.0133765	0.0187128	0.0486603	0.0221782	0.0283338	0.0533497	0.0369098	0.0460873	0.0169211	0.0841556	0.0701285	0.0434564	0.0155778	0.026833	0.0509103	0.0446995	0.0439309	0.0490898	0.103591	0.0223063	0.0148484	0.018557	0.0697862	0.0260404	0.0320327	0.0675952	0.0581532	0.0426576	0.0248056	0.137109	0.0717922	0.0232266	0.0560865	0.0190238	0.0232098	0.0179262	0.0380654	0.0429641	0.0464616	0.0350725	0.03102952	0.8130879	0.1349818	0.0972223	0.243239	0.288994	0.0301557	0.258119	0.0822698	0.05203782	0.264817	0.198844	0.241042	0.295297	1.501235	0.1869121	0.05230202	-3.202164	0.7091461	0.5028882
1030	-36117.5	-36191.8	74.3224	0.2138765	0.0729955	0.0298433	0.00951199	0.0835619	0.0119468	0.0178439	0.00662038	0.0083968	0.119323	0.0234649	0.0777256	0.00733747	0.0359291	0.0859174	0.0224828	0.0364442	0.0311764	0.0598212	0.0350725	0.0295296	0.0255029	0.0238532	0.120019	0.0235277	0.0168467	0.0512256	0.0445368	0.0335477	0.0533003	0.0208802	0.0147682	0.129055	0.0276032	0.00529448	0.064751	0.0208726	0.0415794	0.173981	0.0169011	0.146612	0.039335	0.0354843	0.0304772	0.0466229	0.0151511	0.0114091	0.0194111	0.0290615	0.0691386	0.011924	0.120505	0.0233894	0.34785	0.0210622	0.0186753	0.0308652	0.00946475	0.0820117	0.396109	0.0118307	0.0462049	0.136201	0.0140959	0.158948	0.0248412	0.0118933	0.00989315	0.0893488	0.0174192	0.0455658	0.0659659	0.0243139	0.014317	0.0854359	0.0270269	0.0583119	0.0889293	0.0573016	0.199693	0.0544807	0.0214923	0.0162733	0.0325205	0.0739437	0.0296573	0.0113163	0.0333785	0.111379	0.0192098	0.0498953	0.0255215	0.0478359	0.0111577	0.0991455	0.167107	0.0386928	0.19026	0.00831386	0.0571596	0.00920627	0.0914124	0.0379776	0.0377347	0.0704178	0.0103456	0.015934	0.0332819	0.0106447	0.0819229	0.0176687	0.00760371	0.0169145	0.0113461	0.0211406	0.0516844	0.0243021	0.0800634	0.0144243	0.143565	0.06416608	0.6999853	0.1497104	0.0998052	0.231782	0.286008	0.0332347	0.266027	0.0831435	0.05286906	0.266161	0.202458	0.230252	0.301128	1.501235	0.3000147	0.05217275	-3.371021	0.9141396	0.8356512
1040	-36111.7	-36190.5	78.8383	0.1817078	0.0203332	0.0499851	0.0371131	0.0196204	0.0266582	0.0758742	0.0330003	0.0228422	0.104783	0.0731311	0.0290123	0.0301792	0.0186768	0.0518206	0.00706905	0.198187	0.0185839	0.110067	0.0485409	0.00797745	0.11662	0.0460963	0.581429	0.0110338	0.172168	0.0111725	0.0672898	0.15635	0.0692663	0.101042	0.0299765	0.0469334	0.0238023	0.0355425	0.05	0.108656	0.0377742	0.0365031	0.0363987	0.0144591	0.432807	0.0220571	0.0352912	0.0310891	0.0707395	0.0173643	0.0772583	0.0589254	0.0734803	0.0459157	0.0587167	0.0187273	0.0159832	0.00518332	0.0887566	0.0726604	0.0152191	0.0311157	0.0466574	0.0379118	0.0139592	0.0095623	0.0606543	0.0336893	0.0313387	0.0505317	0.00759862	0.0598635	0.0277897	0.0411274	0.0132167	0.0337368	0.0200246	0.0100034	0.201183	0.0148283	0.0193257	0.0223323	0.0172114	0.0474214	0.0533304	0.0717975	0.0373197	0.0192646	0.0336363	0.0226749	0.0196449	0.0840718	0.010409	0.0598598	0.036499	0.0379845	0.0851312	0.0169181	0.0374061	0.0332239	0.0376539	0.0139641	0.0871511	0.0150236	0.0427705	0.0412008	0.00932849	0.0321273	0.00620551	0.0568855	0.0376016	0.0265972	0.0307492	0.0589942	0.0188623	0.0152431	0.106743	0.0399564	0.127666	0.0879397	0.0508082	0.045884	0.00867906	0.1110132	0.3890564	0.0706946	0.0919727	0.240723	0.282379	0.0294062	0.274118	0.0814002	0.05365069	0.272935	0.202302	0.227214	0.29755	1.501235	0.6109436	0.05163182	-3.29491	0.8139934	0.6625852
1050	-36118.6	-36192.4	73.8945	0.01886834	0.0862154	0.0216302	0.045902	0.0180465	0.024382	0.064931	0.00619935	0.0179192	0.0630437	0.0604295	0.0301374	0.0563342	0.107274	0.0227812	0.0201076	0.0260513	0.0349277	0.0108977	0.00356317	0.0291307	0.0458053	0.0263657	0.0237293	0.0205919	0.0678556	0.0461118	0.0331921	0.025367	0.0156728	0.0577179	0.0669107	0.0333189	0.0245875	0.0487464	0.0360348	0.148982	0.0130256	0.0168949	0.00787669	0.036878	0.0181341	0.00854875	0.0407233	0.0677901	0.0978022	0.0717717	0.0350591	0.0512889	0.0232381	0.0132306	0.268098	0.162655	0.0374094	0.0208511	0.0568372	0.0155027	0.213163	0.0833782	0.0308218	0.00636687	0.0190614	0.00825264	0.0285696	0.018826	0.0123151	0.0265195	0.109516	0.0689996	0.0346184	0.0109995	0.156967	0.0219839	0.340133	0.151391	0.0213334	0.0293838	0.0215054	0.0105633	0.0487864	0.00558358	0.0276259	0.224638	0.0229485	0.018767	0.022327	0.0260039	0.0170097	0.0978425	0.0151115	0.0209748	0.0663567	0.0314549	0.017605	0.0502443	0.0380042	0.0674104	0.0354674	0.0149372	0.0179276	0.0427563	0.0475019	0.0691699	0.0116945	0.101346	0.0699726	0.0479323	0.0401271	0.143141	0.137862	0.271594	0.040891	0.00966555	0.0517327	0.0300882	0.203077	0.104188	0.0115425	0.0287605	0.0127931	0.005813779	0.6918766	0.01305456	0.0924679	0.240915	0.28251	0.03034	0.272775	0.0809922	0.05312639	0.276322	0.200331	0.234329	0.289018	1.501235	0.3081234	0.0473532	-3.353327	0.7787246	0.606412
1060	-36109.7	-36189.2	79.4382	0.005538098	0.0366214	0.061003	0.0272305	0.0745513	0.0924417	0.0292658	0.0248186	0.0390916	0.0185734	0.0542496	0.0183802	0.0384286	0.0604481	0.0391689	0.0168319	0.0806893	0.120459	0.0227834	0.0180065	0.18327	0.0969558	0.0328807	0.0803442	0.0243461	0.120412	0.0413781	0.0287411	0.00726127	0.0165267	0.0213333	0.189752	0.0300868	0.0331394	0.106073	0.0162018	0.0344777	0.0471631	0.0173341	0.0413166	0.0959119	0.0493649	0.0137104	0.0194426	0.0357125	0.0793889	0.0336381	0.0239596	0.0236452	0.0547747	0.0262504	0.015335	0.0807695	0.0251203	0.0793758	0.0495692	0.0101858	0.0324444	0.059242	0.0344939	0.0722503	0.0917627	0.134223	0.0149858	0.134728	0.0319385	0.170187	0.0539104	0.0373877	0.0919534	0.0291057	0.0369382	0.0323783	0.124094	0.0177451	0.00994485	0.0454174	0.0176935	0.0283885	0.0624305	0.0571101	0.0313162	0.0145038	0.0327343	0.0137188	0.106366	0.0156002	0.0970199	0.0837846	0.0619876	0.0721983	0.0311226	0.0358591	0.0961718	0.0303571	0.0668814	0.017927	0.013037	0.00808057	0.0246193	0.0305165	0.0756292	0.047275	0.057801	0.0292222	0.0843611	0.180877	0.0113936	0.0829588	0.0311688	0.305476	0.0381658	0.0285384	0.0364774	0.101359	0.0978921	0.0368353	0.0144825	0.0442234	0.0565756	0.001586192	0.7135855	0.003951906	0.0946818	0.238774	0.287421	0.0329135	0.270008	0.0762017	0.05397864	0.279453	0.191547	0.234436	0.294564	1.501235	0.2864145	0.05188656	-3.232321	0.7397642	0.5472511
1070	-36103.6	-36196.3	92.6958	0.0188921	0.131405	0.0330191	0.0985779	0.0868614	0.00997671	0.0298667	0.103425	0.15822	0.05101	0.0303114	0.0319251	0.0312505	0.109702	0.0345565	0.0850419	0.0482932	0.0762001	0.0273533	0.0323004	0.0369607	0.0241784	0.0512791	0.0347722	0.0601856	0.0268675	0.0273518	0.03893	0.0751446	0.0414554	0.0141701	0.0289853	0.0446314	0.0682823	0.029754	0.0169358	0.0405915	0.0905086	0.0435775	0.0497158	0.0633623	0.0536861	0.0407275	0.0432198	0.101128	0.0371781	0.0332496	0.0873902	0.0737631	0.0926445	0.0273792	0.0144003	0.0409299	0.100383	0.0242387	0.0776827	0.0405537	0.0184608	0.11675	0.0359376	0.0549468	0.0289143	0.0240759	0.0127477	0.113684	0.0471052	0.0227876	0.139459	0.0237337	0.0269459	0.0310056	0.0303762	0.0312561	0.0273485	0.0501953	0.0299476	0.0180126	0.149517	0.0678691	0.0368587	0.0651728	0.0283388	0.0572778	0.0503989	0.15403	0.168946	0.0141267	0.0231886	0.0826117	0.0322729	0.0790633	0.0321631	0.0276391	0.0377845	0.053741	0.0184684	0.0764298	0.0353666	0.062034	0.00960289	0.0246687	0.0340845	0.0448888	0.0798978	0.122329	0.0374219	0.0188258	0.0209352	0.110618	0.0191564	0.0185286	0.0525219	0.0259811	0.0358675	0.0764418	0.111689	0.0338711	0.0305637	0.0547828	0.0754056	0.01148212	0.3922261	0.007409975	0.0913896	0.232538	0.29105	0.0298322	0.271619	0.0835719	0.05277785	0.265304	0.206544	0.230638	0.297513	1.501235	0.6077739	0.05387504	-3.144199	0.6679979	0.4462212
1080	-36098.1	-36192	93.8843	1.931371	0.0526622	0.0373748	0.081636	0.0860787	0.0361399	0.0293011	0.0144289	0.0770406	0.0483041	0.024533	0.0988633	0.0212069	0.039441	0.0728511	0.110033	0.0531019	0.119844	0.0314812	0.0837646	0.0212997	0.0282239	0.0418957	0.0242594	0.03031	0.108676	0.0473563	0.0614849	0.0475981	0.0161714	0.0567605	0.0564747	0.0680573	0.0341251	0.0345593	0.0867963	0.0527431	0.0395082	0.0174199	0.0856498	0.0432305	0.0366392	0.0934329	0.0484537	0.157801	0.0267731	0.0695095	0.0597073	0.047239	0.0264404	0.0304525	0.113778	0.0386114	0.0571958	0.0781405	0.063923	0.100109	0.0324966	0.0587819	0.02054	0.0300175	0.0432282	0.050593	0.0801894	0.0490514	0.0317024	0.0136569	0.0345677	0.0501518	0.0344431	0.0591308	0.0792179	0.0288367	0.036551	0.0877246	0.04733	0.0201078	0.0796548	0.0282853	0.0360074	0.067003	0.0117592	0.0437151	0.227504	0.0383694	0.0849658	0.031159	0.0564219	0.0553612	0.028927	0.0175103	0.0164538	0.0453584	0.0316672	0.0362747	0.0391241	0.0327031	0.129099	0.0275661	0.0286289	0.108188	0.0575692	0.0550594	0.0518316	0.0890707	0.0217131	0.064246	0.0836707	0.0586444	0.0744236	0.0642906	0.0592088	0.011349	0.0247626	0.121516	0.0892931	0.0714204	0.0267868	0.0399203	0.0282149	1.716909	0.1110412	0.2144619	0.0994719	0.231251	0.289439	0.0298458	0.268862	0.0811303	0.05421772	0.26983	0.205424	0.23009	0.294656	1.501235	0.8889588	0.05318508	-3.111746	0.5962697	0.3555375
1090	-36081.4	-36184.9	103.54	0.06040855	0.218471	0.0606641	0.0315006	0.0615209	0.0221631	0.0389988	0.0421573	0.0688168	0.10462	0.0507175	0.0433489	0.0229609	0.0344189	0.122389	0.0228262	0.0298508	0.0557525	0.0509118	0.0484558	0.0427881	0.0505812	0.0607834	0.0489261	0.0189379	0.183091	0.0820506	0.0485141	0.0245944	0.0845027	0.0230337	0.0503269	0.0284628	0.0692046	0.0220111	0.0439216	0.0390675	0.0375603	0.0396624	0.0292084	0.0316449	0.0170037	0.0590241	0.0748083	0.0334494	0.0320604	0.0141643	0.0684102	0.0721015	0.0641253	0.0480731	0.0403062	0.0119183	0.0419879	0.152475	0.0478804	0.0408716	0.0583454	0.0310713	0.064528	0.0875247	0.0509937	0.0497787	0.0891992	0.0452187	0.0487292	0.0532996	0.0786976	0.0719475	0.039139	0.0274395	0.0368895	0.0502636	0.0328612	0.0283524	0.0316401	0.0621857	0.0496125	0.0563536	0.0353318	0.0681851	0.0533708	0.0466649	0.0903607	0.0441861	0.0935074	0.0510401	0.0322321	0.0605448	0.0975697	0.114406	0.114759	0.0726441	0.0386642	0.0742493	0.0359284	0.0688802	0.0236817	0.034708	0.0835811	0.0488368	0.01276	0.0456385	0.0423051	0.0441143	0.0755393	0.0362085	0.0484359	0.0564455	0.0333254	0.0330787	0.0341875	0.0389068	0.0298806	0.116551	0.0651482	0.00824719	0.0519183	0.0652974	0.0559209	0.02633405	0.5640675	0.0340745	0.0920313	0.224174	0.299341	0.0319707	0.271765	0.0807179	0.0540285	0.269383	0.19853	0.241512	0.290575	1.501235	0.4359325	0.05319664	-3.086211	0.552179	0.3049016
1100	-36075.8	-36182	106.195	0.8174249	0.0377574	0.0825418	0.0536316	0.0563511	0.0455839	0.0483013	0.0436196	0.0262949	0.0667378	0.0801156	0.05174	0.0257063	0.073975	0.0880749	0.0559561	0.00933203	0.0365488	0.026928	0.0488812	0.0421102	0.0489992	0.0486109	0.0643163	0.0168577	0.0451475	0.102896	0.112752	0.0775354	0.0201727	0.0584819	0.0738617	0.119913	0.0174838	0.0396568	0.05227	0.0492634	0.0191924	0.0287228	0.097949	0.0214579	0.0284205	0.0308096	0.0576258	0.0377217	0.0351195	0.0432474	0.0412939	0.0285682	0.0968963	0.0865965	0.0350495	0.0319981	0.0955016	0.0332943	0.0637112	0.033395	0.0552201	0.0718855	0.0507671	0.0196038	0.0137794	0.0418236	0.0377116	0.0546809	0.0765294	0.0630873	0.154632	0.0357256	0.117446	0.0696562	0.0334189	0.0991002	0.030207	0.0657127	0.0613809	0.045202	0.0198541	0.0424754	0.0665144	0.0382736	0.0632717	0.0586947	0.0346961	0.0394584	0.049413	0.0854662	0.0541701	0.036848	0.0226192	0.0942899	0.0669743	0.037088	0.0442439	0.0391289	0.0667825	0.056935	0.0710295	0.0455844	0.0319001	0.0471437	0.0969663	0.0442081	0.0388294	0.0171165	0.0529768	0.0409957	0.0664557	0.0523982	0.0366642	0.112379	0.0455031	0.0277156	0.0335605	0.0292131	0.0584551	0.0378351	0.155505	0.0488124	0.0706342	0.6085287	0.255554	0.2088962	0.0896577	0.237773	0.291621	0.0275243	0.271146	0.0822781	0.05354309	0.264028	0.201037	0.237819	0.297116	1.501235	0.744446	0.05397776	-3.049213	0.5099593	0.2600585
1110	-36055.3	-36180.1	124.752	0.2931084	0.0403891	0.116711	0.0398756	0.0402098	0.0568076	0.0864174	0.0250195	0.0430461	0.0339851	0.0475143	0.102496	0.0416663	0.0919749	0.0515151	0.0525623	0.0516594	0.0521858	0.119434	0.0328281	0.0451438	0.238356	0.0522175	0.0524574	0.0673293	0.0299967	0.0657153	0.0271036	0.0355971	0.0383732	0.0539323	0.0753384	0.0408765	0.0782177	0.0932575	0.0382558	0.0513541	0.0388177	0.0640866	0.0420188	0.0371872	0.114199	0.0422498	0.0972365	0.0729235	0.0621676	0.054707	0.0594201	0.023788	0.0823395	0.0257407	0.041588	0.059053	0.0377439	0.0589596	0.0367895	0.061785	0.0412709	0.0618829	0.0577407	0.0293456	0.095812	0.0530728	0.0664974	0.0357987	0.0230003	0.0629958	0.0459677	0.022831	0.0324103	0.0285591	0.0331077	0.0411831	0.0527862	0.0335368	0.0611261	0.0377013	0.051136	0.0302971	0.0431594	0.0530913	0.0248985	0.0325646	0.0594466	0.0651261	0.0454847	0.0509372	0.0259126	0.0460215	0.058507	0.0390034	0.0270985	0.0338083	0.0192066	0.0296259	0.0589849	0.0849149	0.141308	0.033622	0.0336355	0.0532871	0.0457946	0.0609607	0.0529159	0.0437478	0.0443258	0.0497016	0.0284946	0.0546838	0.0482813	0.0190344	0.0671704	0.0240279	0.047279	0.0241061	0.0549938	0.0599395	0.0255596	0.0367506	0.0365507	0.2323803	0.2071864	0.06072808	0.0947879	0.227338	0.298888	0.0275097	0.269914	0.0815623	0.05213986	0.273274	0.204985	0.238143	0.283597	1.501235	0.7928136	0.05388197	-3.048867	0.5057813	0.2558147
1120	-36077.1	-36188	110.91	0.009066116	0.0390432	0.066407	0.0536063	0.0191385	0.0427873	0.0773281	0.0378957	0.0889034	0.0312187	0.0806647	0.0638119	0.0515535	0.0273875	0.0776242	0.0340325	0.052985	0.108836	0.0518467	0.0323284	0.0409549	0.0710355	0.0900877	0.0393897	0.0649294	0.080936	0.144942	0.0346643	0.0554209	0.0269013	0.0548051	0.0280125	0.0287179	0.0123886	0.0657842	0.0196218	0.0792987	0.0212066	0.0193066	0.0553884	0.0940342	0.0311189	0.0494286	0.194852	0.0266101	0.0263942	0.0272949	0.0405837	0.0302039	0.0532065	0.0261039	0.0500027	0.0538343	0.0200258	0.0612832	0.0769046	0.0714541	0.0547363	0.0324408	0.075029	0.0848653	0.0493458	0.0525105	0.035486	0.0255874	0.0505788	0.0464896	0.0354258	0.0582399	0.0522775	0.0789715	0.0990293	0.0371567	0.05573	0.0401172	0.0575796	0.0784296	0.0295992	0.0301809	0.0681884	0.109157	0.0214331	0.0396445	0.0632986	0.0280674	0.0266032	0.0241725	0.0671704	0.0664791	0.0407662	0.0378231	0.10934	0.0788428	0.0653246	0.0627093	0.0510199	0.0539259	0.0356845	0.0560466	0.029008	0.0318876	0.0275923	0.037684	0.0354017	0.0926264	0.0770318	0.0674238	0.0745171	0.0242695	0.0830844	0.0242759	0.0283565	0.0261866	0.079083	0.0513227	0.0382086	0.045537	0.0423061	0.077291	0.0212807	0.005323306	0.412835	0.00374281	0.0888693	0.226835	0.307002	0.0239532	0.275158	0.0781817	0.05281012	0.270787	0.203152	0.23519	0.290871	1.501235	0.587165	0.05740898	-3.017154	0.5649774	0.3191995
1130	-36081.6	-36187.3	105.703	0.0586473	0.036686	0.0839401	0.033517	0.05582	0.0429197	0.0607629	0.0488041	0.0383928	0.03352	0.0600781	0.0367402	0.0941637	0.0300106	0.0262763	0.0359876	0.0316958	0.0257239	0.0461899	0.070613	0.0780951	0.08088	0.0293112	0.0703828	0.106155	0.0655877	0.0943858	0.0281259	0.0566309	0.0185742	0.0442861	0.0350827	0.0748683	0.057358	0.0701032	0.0221977	0.0639843	0.0717948	0.0283343	0.0325123	0.0315033	0.0509467	0.022836	0.0106353	0.0655454	0.197723	0.0303829	0.0688341	0.0611106	0.0296184	0.0946664	0.131265	0.0354875	0.0291229	0.0495661	0.0413956	0.0376215	0.030884	0.0133695	0.0598422	0.101064	0.0344645	0.0686747	0.0515483	0.085808	0.0676129	0.0154416	0.0267923	0.111554	0.0348484	0.0307106	0.0882681	0.0366888	0.0573059	0.0938313	0.0283288	0.0343374	0.0371587	0.0509037	0.0313384	0.0574941	0.0294155	0.0331863	0.0185713	0.0672983	0.0597845	0.0366495	0.0440514	0.0338989	0.0541676	0.0200309	0.0746958	0.0378089	0.0445687	0.0200231	0.0579409	0.202773	0.029102	0.0436196	0.0529181	0.0544134	0.0194952	0.0794813	0.0785145	0.0686677	0.0171688	0.0520888	0.0493502	0.0540616	0.0250352	0.0483679	0.13286	0.0395786	0.035766	0.0310187	0.0490966	0.0514481	0.0481321	0.124771	0.0490543	0.03513446	0.4009194	0.02351284	0.0921224	0.230699	0.298407	0.0264482	0.264837	0.0874854	0.05315881	0.263409	0.205576	0.239815	0.2912	1.501235	0.5990806	0.05552993	-3.042507	0.5507692	0.3033467
1140	-36075.5	-36183.1	107.648	0.8269086	0.0482544	0.181525	0.0673239	0.032844	0.0504176	0.0409663	0.0283244	0.0572018	0.0261381	0.0306609	0.037033	0.0253073	0.0863218	0.0487115	0.0459772	0.077936	0.0777086	0.0318193	0.0159527	0.0688719	0.0633173	0.0383226	0.039808	0.0804505	0.13205	0.111645	0.0292881	0.0375187	0.0386083	0.0511855	0.0152982	0.0332299	0.0425821	0.0281219	0.0436619	0.0233136	0.0349384	0.03922	0.107472	0.0389644	0.0184199	0.0258661	0.0450447	0.0516618	0.112432	0.0561885	0.0387023	0.0441226	0.0287997	0.0549166	0.053705	0.0738694	0.14138	0.0452148	0.0233869	0.0601157	0.0681777	0.0256429	0.0300734	0.0651964	0.0881274	0.0712357	0.0406883	0.0468788	0.0221138	0.0805481	0.0596369	0.0761358	0.0787852	0.0329968	0.0211949	0.0483738	0.03906	0.0378706	0.0295026	0.0593794	0.037574	0.0441125	0.0508881	0.0612322	0.0418984	0.0289743	0.0167346	0.0609602	0.0553361	0.0572789	0.0952174	0.0286496	0.0816997	0.0357727	0.06466	0.0683956	0.0533447	0.0138497	0.0543721	0.0158921	0.0162648	0.0279842	0.0290179	0.0273244	0.0262506	0.111163	0.0352376	0.0382143	0.0697915	0.0276794	0.10598	0.0194254	0.0488093	0.0227677	0.0658524	0.0486653	0.10154	0.0319133	0.122935	0.0436909	0.0274955	0.0770707	0.060417	0.6197867	0.2504773	0.2071218	0.0941101	0.240605	0.306176	0.0319677	0.250901	0.0762402	0.05173168	0.260025	0.207422	0.23772	0.294833	1.501235	0.7495227	0.05229777	-3.084399	0.5169092	0.2671952
1150	-36076.7	-36194.8	118.089	0.1319724	0.0295286	0.0434323	0.0307961	0.0194897	0.0467441	0.0571975	0.0346839	0.0762628	0.0793898	0.0930201	0.0272162	0.0140857	0.0865974	0.0302151	0.068938	0.0758016	0.0658497	0.0222793	0.0336575	0.0270705	0.0536194	0.029487	0.100356	0.0910691	0.0457166	0.0406568	0.0224321	0.0878204	0.0426615	0.0359363	0.0492609	0.0840677	0.0228714	0.0504166	0.0277727	0.0858043	0.0379051	0.0340271	0.0410878	0.0651212	0.0259283	0.0571133	0.0987573	0.0209534	0.0362903	0.0564434	0.0156275	0.0221177	0.0842114	0.0859348	0.0402419	0.0263245	0.054512	0.127643	0.0604628	0.0632385	0.055542	0.0979394	0.0603095	0.0736549	0.0567038	0.0334255	0.0455076	0.0337992	0.0410005	0.0634483	0.0365996	0.0479519	0.0301284	0.0502207	0.0373295	0.0637248	0.0266234	0.0551004	0.0267449	0.0780014	0.0365536	0.0551283	0.0559513	0.0457121	0.0184948	0.120791	0.0385661	0.0751403	0.0582105	0.0316525	0.0475585	0.0379183	0.0497508	0.0287347	0.066335	0.111917	0.0326154	0.025118	0.0332946	0.0753889	0.0556113	0.0285299	0.0545913	0.0554151	0.106138	0.032741	0.039474	0.0298795	0.0274376	0.0395554	0.0435516	0.105256	0.0393917	0.0576097	0.0763855	0.102272	0.0389319	0.0337954	0.0341578	0.0424208	0.0356402	0.0665079	0.021624	0.0615148	0.5338813	0.07045759	0.0902911	0.23822	0.302986	0.0337496	0.26043	0.0743241	0.05135841	0.274521	0.194891	0.235408	0.29518	1.501235	0.4661187	0.05004096	-3.124036	0.5081781	0.258245
